"","model","week","Laag","Gemiddeld","Hoog"
"1","Dynamisch",11,56.2288314808373,64.5758526603597,72.5880236606938
"2","Dynamisch",12,510.763165478948,586.564284691327,659.365968578556
"3","Dynamisch",13,1744.73661660602,2003.64667163518,2252.2896693412
"4","Dynamisch",14,3576.84199812247,4107.74539440884,4617.52450764224
"5","Dynamisch",15,5191.7892791488,5962.50803508896,6702.54076664096
"6","Dynamisch",16,6569.36342399704,7544.61727240441,8481.07382822532
"7","Dynamisch",17,7664.24053091774,8802.05406701797,9894.61250468068
"8","Dynamisch",18,8326.49471509953,9562.61624906109,10749.5954027675
"9","Dynamisch",19,8785.7092192059,10089.9874070797,11342.4396197741
"10","Dynamisch",20,9055.91115012005,10400.3109155445,11691.2960363665
"11","Dynamisch",21,9243.34212092548,10615.5643622163,11933.279233228
"12","Dynamisch",22,9385.48062636843,10778.7981198744,12116.7803306584
"13","Dynamisch",23,9472.94545434739,10879.249727788,12229.7051388868
"14","Dynamisch",24,9526.04824924248,10940.2382898525,12298.271238772
"15","Dynamisch",25,9565.09279709151,10985.0828651748,12348.686143688
"16","Dynamisch",26,9582.27276179001,11004.8144827268,12370.8692628602
"17","Dynamisch",27,9601.0146685866,11026.3398892509,12395.0692241079
"18","Dynamisch",28,9610.38563668765,11037.1025881333,12407.1691588834
"19","Dynamisch",29,9621.31845002069,11049.6590656567,12421.2858461148
"20","Dynamisch",30,9632.25147281789,11062.2155490774,12435.40267846
"21","Dynamisch",31,9646.30834196429,11078.3595985977,12453.5531498553
"22","Dynamisch",32,9654.11756089452,11087.3285118294,12463.6369991781
"23","Dynamisch",33,9694.7248272063,11133.9668207474,12516.0723757478
"24","Dynamisch",34,9736.89400208284,11182.398908057,12570.5235172702
"25","Dynamisch",35,9771.25342617384,11221.8621289974,12614.8913580038
"26","Dynamisch",36,9794.680526636,11248.7688711883,12645.1422306624
"27","Dynamisch",37,9824.3551378651,11282.8508310504,12683.4595619032
"28","Dynamisch",38,9874.33154477246,11340.2519723708,12747.9908465144
"29","Statisch",11,55.9755704758658,64.6297788621685,72.812495831185
"30","Statisch",12,508.444791893169,587.053830724211,661.380392196737
"31","Statisch",13,1736.79792244966,2005.31841909688,2259.21073075713
"32","Statisch",14,3560.6696163372,4111.17203487225,4631.68657376646
"33","Statisch",15,5168.41340154313,5967.48289277454,6723.02396290787
"34","Statisch",16,6539.81534213113,7550.91244300075,8506.93187291655
"35","Statisch",17,7629.78445129741,8809.39783853769,9924.75407215444
"36","Statisch",18,8289.0523992606,9570.59300870808,10782.3237339314
"37","Statisch",19,8746.18647842652,10098.402872515,11376.9591158993
"38","Statisch",20,9015.18029339088,10408.9848678808,11726.8637253561
"39","Statisch",21,9201.76554303305,10624.4174650918,11969.5721601876
"40","Statisch",22,9343.25944339508,10787.7871819044,12153.6259929976
"41","Statisch",23,9430.33264026568,10888.3223917675,12266.8899154314
"42","Statisch",24,9483.19853734013,10949.3616264791,12335.6572815406
"43","Statisch",25,9522.0705454941,10994.2434174327,12386.2215284794
"44","Statisch",26,9539.17422242528,11013.9914056894,12408.4697942197
"45","Statisch",27,9557.83278071835,11035.5346655319,12432.7406277397
"46","Statisch",28,9567.16206250894,11046.3062954356,12444.8760456372
"47","Statisch",29,9578.04622251401,11058.8731968434,12459.0340247545
"48","Statisch",30,9588.9303825687,11071.4400983328,12473.1920036423
"49","Statisch",31,9602.92430085956,11087.5975432586,12491.3951184214
"50","Statisch",32,9610.6987028593,11096.5739016596,12501.5079583873
"51","Statisch",33,9651.12560110007,11143.2509653001,12554.0947272538
"52","Statisch",34,9693.10739278559,11191.7233009282,12608.7040664816
"53","Statisch",35,9727.31478468722,11231.2192779472,12653.2005574004
