"","model","week","Laag","Gemiddeld","Hoog"
"1","Dynamisch",11,44.5608001415314,65.1034605911259,83.2869500284285
"2","Dynamisch",12,440.437462933425,591.951581961478,730.370477655524
"3","Dynamisch",13,1647.4792937027,2018.1117919464,2383.42724242122
"4","Dynamisch",14,3514.21275088367,4115.69574807276,4698.97131890744
"5","Dynamisch",15,5297.98806251184,6092.38550987421,6893.43518710637
"6","Dynamisch",16,6572.80832748273,7600.25818399946,8670.72766554435
"7","Dynamisch",17,7563.89103634681,8758.56896766456,10014.3510648752
"8","Dynamisch",18,8117.64889497118,9439.42547091473,10874.0337980389
"9","Dynamisch",19,8472.84016362013,9882.9526836824,11422.290044279
"10","Dynamisch",20,8657.9282054593,10144.0771147799,11730.5010917628
"11","Dynamisch",21,8785.62287006965,10326.3032225286,11913.9664948933
"12","Dynamisch",22,8891.81542988296,10467.014075062,12091.8128103511
"13","Dynamisch",23,8957.87026774161,10552.4704164028,12221.6317811134
"14","Dynamisch",24,8992.02038683157,10602.9485597466,12281.9403630037
"15","Dynamisch",25,9007.07662149711,10641.460850057,12326.7175379054
"16","Dynamisch",26,9015.54969402164,10659.2284725174,12346.5910017481
"17","Dynamisch",27,9027.15395538261,10678.7562524908,12369.5896324927
"18","Dynamisch",28,9035.04400712275,10688.6130595276,12380.7048098482
"19","Dynamisch",29,9045.61887384769,10700.3228796515,12394.880924184
"20","Dynamisch",30,9055.73257055484,10712.1441793579,12409.0944985712
"21","Dynamisch",31,9071.8743695132,10727.582144952,12428.1521831215
"22","Dynamisch",32,9078.13116121812,10736.2705199587,12437.7752772468
"23","Dynamisch",33,9126.74649581219,10782.2173356402,12489.1352312118
"24","Statisch",11,58.1093932928588,66.3406347116021,74.6770495101764
"25","Statisch",12,527.826928509929,602.594095972472,678.316423730011
"26","Statisch",13,1803.00483515489,2058.40244974148,2317.06227221495
"27","Statisch",14,3691.5594315079,4214.47306269158,4744.06575271428
"28","Statisch",15,5347.67532705726,6105.18111687484,6872.36130920171
"29","Statisch",16,6766.51158272427,7724.99824396309,8695.72557368162
"30","Statisch",17,7888.34502147197,9005.74100966824,10137.4071894598
"31","Statisch",18,8569.51572736089,9783.40065057268,11012.7878151
"32","Statisch",19,9042.46127343674,10323.3396906535,11620.5758247996
