"","model","week","Laag","Gemiddeld","Hoog"
"1","Dynamisch",11,47.942294589077,64.1039894839127,79.5776453498076
"2","Dynamisch",12,458.892370183707,587.704195518409,713.846839234615
"3","Dynamisch",13,1608.63639159084,2002.44052812476,2361.30340085653
"4","Dynamisch",14,3434.15852670165,4094.95218614345,4682.97372967736
"5","Dynamisch",15,5125.19992412695,6018.68262505352,6800.29875111458
"6","Dynamisch",16,6471.1945388407,7538.7321646069,8477.03578018886
"7","Dynamisch",17,7509.40967660814,8724.05893681147,9782.33569208742
"8","Dynamisch",18,8082.71580260734,9438.70035658377,10585.5299833557
"9","Dynamisch",19,8470.63812422057,9918.92451982138,11120.0126958407
"10","Dynamisch",20,8703.87526182034,10203.4648980819,11437.8364700603
"11","Dynamisch",21,8855.25859149193,10399.7565244765,11657.5956534558
"12","Dynamisch",22,8966.95277137854,10548.5760224324,11825.5685729449
"13","Dynamisch",23,9046.45308805524,10640.5590074793,11937.4780456328
"14","Dynamisch",24,9091.04345980334,10698.3027961211,12011.560503428
"15","Dynamisch",25,9121.80131912284,10739.4864971359,12055.9275749969
"16","Dynamisch",26,9139.51924194621,10759.261306721,12080.0465029401
"17","Dynamisch",27,9157.95383506059,10779.0235816631,12104.9355556758
"18","Dynamisch",28,9167.42723203413,10788.9013753576,12117.7838230336
"19","Dynamisch",29,9178.96325945657,10800.4384251792,12132.1271877853
"20","Dynamisch",30,9188.53687335966,10812.051146206,12147.2938146267
"21","Dynamisch",31,9200.24823452059,10826.9260786015,12165.9741016603
"22","Dynamisch",32,9206.94020158184,10835.2026228575,12176.8707528567
"23","Dynamisch",33,9239.40672408128,10878.3131545155,12235.048997901
"24","Dynamisch",34,9285.30896977293,10922.7193693146,12288.1281839918
"25","Dynamisch",35,9323.89485288094,10958.81447271,12333.9863705627
"26","Dynamisch",36,9352.86835430279,10986.6666480616,12368.6385330571
"27","Dynamisch",37,9387.03209634222,11019.3881312068,12404.7227433956
"28","Dynamisch",38,9443.65453935045,11079.7597157051,12464.0500536797
"29","Dynamisch",39,9575.10283972324,11225.2675643075,12617.4643481455
"30","Dynamisch",40,9757.19973692332,11434.1795305881,12840.6531101753
"31","Dynamisch",41,10016.4615240734,11713.1495319452,13167.9999450433
"32","Dynamisch",42,10451.9746304087,12139.0262574412,13645.6755029805
"33","Dynamisch",43,10944.6211757915,12728.8313064771,14335.8281349498
"34","Dynamisch",44,11609.2132164171,13516.8824099162,15271.972934294
"35","Dynamisch",45,12293.9447857631,14364.7094798354,16283.4708497344
"36","Dynamisch",46,12883.2949556392,15057.7993390392,17149.2440076809
"37","Dynamisch",47,13332.4561170934,15604.7745972745,17836.0754793955
"38","Dynamisch",48,13769.0196367036,16128.8454312853,18558.073354873
"39","Dynamisch",49,14127.6409145231,16579.789412099,19140.3612258407
"40","Dynamisch",50,14551.5645886108,17088.6797119358,19727.3513691538
"41","Statisch",11,55.1966913529268,62.5868936981374,70.5458844571261
"42","Statisch",12,507.50303123901,575.45171657109,648.629962621071
"43","Statisch",13,1729.49635332042,1961.05602618254,2210.4365647256
"44","Statisch",14,3546.38673864487,4021.20792212198,4532.57093524694
"45","Statisch",15,5139.4246801394,5827.53519264104,6568.60269480979
"46","Statisch",16,6496.34391889918,7366.12964989163,8302.85399962587
"47","Statisch",17,7575.74652413949,8590.05110969916,9682.41648053503
"48","Statisch",18,8228.90701723992,9330.66267469243,10517.2082370738
"49","Statisch",19,8679.67985464418,9841.78896569457,11093.3321988077
"50","Statisch",20,8947.99710823126,10146.03080046,11436.263116416
"51","Statisch",21,9131.98611403482,10354.6537730197,11671.4157491082
"52","Statisch",22,9271.51113559957,10512.8595272445,11849.7398246074
"53","Statisch",23,9357.37269813387,10610.2169106391,11959.477695852
"54","Statisch",24,9411.03618328189,10671.0652757683,12028.0638490919
"55","Statisch",25,9449.36726013567,10714.5283933381,12077.0539513775
"56","Statisch",26,9467.7661699187,10735.3906896923,12100.5692127067
"57","Statisch",27,9486.1650773625,10756.2529861062,12124.0844765817
"58","Statisch",28,9495.36452656472,10766.6841340923,12135.8421060182
"59","Statisch",29,9506.09721921321,10778.8538067552,12149.5593378685
"60","Statisch",30,9516.82991169855,10791.0234795638,12163.276569859
"61","Statisch",31,9530.62908602371,10806.670201982,12180.9130053794
"62","Statisch",32,9538.29529183818,10815.3628256187,12190.7110276804
"63","Statisch",33,9578.15953966545,10860.5644692694,12241.6607498888
"64","Statisch",34,9619.55703708408,10907.504636956,12294.5700666357
"65","Statisch",35,9653.28832863515,10945.7521813972,12337.6813709166
