"","model","week","Laag","Gemiddeld","Hoog"
"1","Dynamisch",11,13.3699586064207,71.1572941200295,127.544197535426
"2","Dynamisch",12,289.486847475746,611.562966354045,943.848541574928
"3","Dynamisch",13,1450.00603501799,2059.88736338136,2681.1715625572
"4","Dynamisch",14,3208.14460654715,4186.8407970937,5099.48641553743
"5","Dynamisch",15,4945.81202926878,6269.05343290439,7516.8948226695
"6","Dynamisch",16,5956.49770745973,7744.98679823864,9356.30607913873
"7","Dynamisch",17,6677.54779139674,8869.64734106766,10863.0699089794
"8","Dynamisch",18,6979.17609508024,9499.4200133503,11789.8939070031
"9","Dynamisch",19,7091.55560802653,9824.3748802027,12363.981867759
"10","Dynamisch",20,7180.25298171045,10008.3794889782,12632.1878096784
"11","Dynamisch",21,7273.67974308992,10161.9298915437,12858.291041902
"12","Dynamisch",22,7321.36304802113,10289.6880308784,13030.8512890075
"13","Dynamisch",23,7340.045654841,10377.1638219302,13229.0726277614
"14","Dynamisch",24,7377.80823504523,10438.2922601275,13316.11935606
"15","Dynamisch",25,7428.39430764688,10489.1009882162,13379.0218252835
"16","Dynamisch",26,7450.48178979527,10515.6773131154,13458.2181126572
"17","Dynamisch",27,7440.84907510489,10544.6009483167,13526.3472602158
"18","Dynamisch",28,7464.03262493656,10560.3655771161,13561.3987701565
"19","Dynamisch",29,7497.44306579854,10580.0593804551,13587.1780568336
"20","Dynamisch",30,7528.89883166664,10601.4227283783,13622.2760594193
"21","Dynamisch",31,7566.29263385107,10630.927969353,13654.7179473315
"22","Dynamisch",32,7585.43163385566,10648.325450023,13672.3965606426
"23","Dynamisch",33,7652.76677177899,10745.7360449042,13812.0496162485
"24","Dynamisch",34,7646.08535184664,10838.7126050338,13878.2620560291
"25","Dynamisch",35,7720.56536977572,10911.4832839706,13929.8067350758
"26","Dynamisch",36,7755.19550471656,10962.9926425142,13956.5386532561
"27","Dynamisch",37,7804.99265543624,11027.5328576174,14004.6018794769
"28","Dynamisch",38,7886.2041475645,11130.4556495225,14123.4678602984
"29","Dynamisch",39,8073.02798744959,11385.5104966181,14474.884309861
"30","Dynamisch",40,8311.36679316311,11719.5326433986,14810.902474548
"31","Dynamisch",41,8664.27748829492,12110.3595158521,15324.1899233428
"32","Dynamisch",42,8922.39125166386,12545.4469758666,15861.8188367351
"33","Statisch",11,56.6969747504638,65.0137469035457,73.0943919888825
"34","Statisch",12,516.57236940105,592.347475099876,665.971369448012
"35","Statisch",13,1760.75587152315,2019.03803082392,2269.98745008265
"36","Statisch",14,3608.13250104581,4137.40259686056,4651.6470350277
"37","Statisch",15,5236.59670946742,6004.7418753975,6751.08117266304
"38","Statisch",16,6625.6742106457,7597.57870100533,8541.894348973
"39","Statisch",17,7729.69090565,8863.54082744567,9965.20521512673
"40","Statisch",18,8397.45558410213,9629.25829321938,10826.0951370441
"41","Statisch",19,8860.48090723564,10160.2038876943,11423.0330593758
"42","Statisch",20,9132.94155615479,10472.6310587129,11774.2923549825
"43","Statisch",21,9321.93161336966,10689.3435500131,12017.9405195545
"44","Statisch",22,9465.2490117235,10853.6838587961,12202.7070139899
"45","Statisch",23,9553.44434171536,10954.8163542592,12316.409478632
"46","Statisch",24,9606.9915316747,11016.2182261413,12385.4430768469
"47","Statisch",25,9646.36445260429,11061.3666609743,12436.2030757677
"48","Statisch",26,9665.26345632218,11083.0379095767,12460.567877018
"49","Statisch",27,9684.16244833022,11104.7091585391,12484.9326886693
"50","Statisch",28,9693.61194562808,11115.5447829696,12497.1150948208
"51","Statisch",29,9704.63634684189,11128.1863448094,12511.3278916133
"52","Statisch",30,9715.66075101062,11140.827906569,12525.5406879887
"53","Statisch",31,9729.83498727351,11157.0813430426,12543.8142818441
"54","Statisch",32,9737.70956183395,11166.1110301521,12553.9662796761
"55","Statisch",33,9778.65735142415,11213.0654029581,12606.7566753427
"56","Statisch",34,9821.18006056609,11261.8257130642,12661.5774600585
"57","Statisch",35,9855.82820114295,11301.5563363632,12706.2462649805
"58","Statisch",36,9881.02685427822,11330.451335121,12738.7326682854
"59","Statisch",37,9912.52517731438,11366.5700838987,12779.3406825816
"60","Statisch",38,9964.49744862169,11426.1660206068,12846.3439160937
"61","Statisch",39,10095.2155800185,11576.0588316411,13014.867202503
"62","Statisch",40,10270.0314498061,11776.5178913034,13240.2417897317
"63","Statisch",41,10496.8197130616,12036.572883119,13532.6195578618
"64","Statisch",42,10703.1339530313,12273.1506892866,13798.6021410744
"65","Interventie",11,63.6172880609529,232.081901392207,419.557864430607
"66","Interventie",12,556.323331558964,874.570554392695,1181.71074696051
"67","Interventie",13,1813.09381434457,2263.52398291323,2677.12739437699
"68","Interventie",14,3641.4800596736,4206.98327973409,4750.29752331416
"69","Interventie",15,5416.2301608323,6089.80936261821,6729.04444197156
"70","Interventie",16,6684.55675858855,7441.19669987013,8202.87171268617
"71","Interventie",17,7595.28896935268,8420.99292128782,9276.26628456177
"72","Interventie",18,8014.46101500135,8933.49926456719,9890.967690666
"73","Interventie",19,8062.08889711213,9092.09077364466,10141.7087114489
"74","Interventie",20,7922.56077454685,9062.16283110658,10175.2273937541
"75","Interventie",21,7734.13916670595,9012.18951643928,10269.0526675332
"76","Interventie",22,7550.0736787728,8927.58711649826,10291.7415098594
"77","Interventie",23,7294.74447030374,8812.02182490723,10360.0551352038
"78","Interventie",24,7078.61667775496,8714.86249436045,10346.9766438642
"79","Interventie",25,6982.12526153179,8618.69036866068,10307.022474501
"80","Interventie",26,6755.75138987815,8499.16221590893,10284.9876397507
"81","Interventie",27,6499.93027413239,8368.47760761436,10235.8780032584
"82","Interventie",28,6249.71483040141,8225.99543565912,10245.2856825647
"83","Interventie",29,5990.06226626784,8026.50630229516,10212.910848269
"84","Interventie",30,5763.30373806797,7945.51417537025,10287.5717574627
"85","Interventie",31,5617.61337242961,7877.85017148309,10218.0957378225
"86","Interventie",32,5469.84082493926,7823.26327737374,10252.8828955792
"87","Interventie",33,5728.46046665114,8191.02731446775,10763.2461954019
"88","Interventie",34,5724.39977042734,8294.26597318398,10965.9261798038
"89","Interventie",35,5621.08239211284,8298.24031113822,11102.0742797387
"90","Interventie",36,5513.49125674712,8246.79343989571,11178.8804317852
"91","Interventie",37,5340.36146246287,8231.19455434407,11331.9802597119
"92","Interventie",38,5205.08410470941,8198.98675621382,11480.7859395774
"93","Interventie",39,5099.63652204908,8294.5300360285,11736.5542171558
"94","Interventie",40,5142.16250813264,8465.68334683619,11980.6001430147
"95","Interventie",41,5180.80018654963,8653.41320456416,12295.0639115
"96","Interventie",42,5418.93979178228,9003.2869620705,12739.7612510705
"97","CBS/AMC",11,0,-36,0
"98","CBS/AMC",12,0,405,0
"99","CBS/AMC",13,0,1760,0
"100","CBS/AMC",14,0,3820,0
"101","CBS/AMC",15,0,5842,0
"102","CBS/AMC",16,0,7230,0
"103","CBS/AMC",17,0,8268,0
"104","CBS/AMC",18,0,8805,0
"105","CBS/AMC",19,0,8970,0
"106","CBS/AMC",20,0,8950,0
"107","CBS/AMC",21,0,8950,0
"108","CBS/AMC",22,0,8923,0
"109","CBS/AMC",23,0,8870,0
"110","CBS/AMC",24,0,8824,0
"111","CBS/AMC",25,0,8793,0
"112","CBS/AMC",26,0,8735,0
"113","CBS/AMC",27,0,8648,0
"114","CBS/AMC",28,0,8547,0
"115","CBS/AMC",29,0,8353,0
"116","CBS/AMC",30,0,8318,0
"117","CBS/AMC",31,0,8290,0
"118","CBS/AMC",32,0,8246,0
"119","CBS/AMC",33,0,8783,0
"120","CBS/AMC",34,0,8965,0
"121","CBS/AMC",35,0,9029,0
"122","CBS/AMC",36,0,9032,0
"123","CBS/AMC",37,0,9067,0
"124","CBS/AMC",38,0,9048,0
"125","CBS/AMC",39,0,9177,0
"126","CBS/AMC",40,0,9379,0
"127","CBS/AMC",41,0,9568,0
"128","CBS/AMC",42,0,9953,0
