"","model","week","Laag","Gemiddeld","Hoog"
"1","Dynamisch",11,46.4301248229821,65.6998543587027,84.9780220700272
"2","Dynamisch",12,433.902291363971,595.37562093007,745.552339507735
"3","Dynamisch",13,1625.65792174976,2017.69952831137,2403.88387877185
"4","Dynamisch",14,3466.36967459631,4118.29904578993,4734.76823812429
"5","Dynamisch",15,5259.57505370796,6080.51376182446,6900.2140520245
"6","Dynamisch",16,6619.47375542919,7588.04563844772,8630.91594808814
"7","Dynamisch",17,7656.78370977481,8764.16424935056,9971.68279025772
"8","Dynamisch",18,8220.77691331039,9459.51291214333,10764.0877336142
"9","Dynamisch",19,8607.16345934359,9923.38389550615,11337.9996088759
"10","Dynamisch",20,8801.77873586088,10194.2963217862,11644.4408418671
"11","Dynamisch",21,8936.47440642494,10384.7253926809,11898.6839927809
"12","Dynamisch",22,9043.73392327604,10530.0483791661,12069.4031554159
"13","Dynamisch",23,9098.92642320335,10620.6832860131,12200.7990443024
"14","Dynamisch",24,9140.42761650614,10676.4687586911,12285.9432950804
"15","Dynamisch",25,9171.30633291796,10718.0308992275,12343.7768931164
"16","Dynamisch",26,9182.79911661896,10736.5131638896,12370.0997991171
"17","Dynamisch",27,9204.30798078598,10756.9435578022,12398.0678190125
"18","Dynamisch",28,9215.73349415529,10767.3423075802,12409.391102638
"19","Dynamisch",29,9227.62010050279,10779.6447660747,12418.9163228299
"20","Dynamisch",30,9239.77804273775,10792.1063804647,12427.7192054734
"21","Dynamisch",31,9254.33013161519,10808.3488932882,12444.3456865128
"22","Dynamisch",32,9262.80187712087,10817.487095499,12455.0541483703
"23","Dynamisch",33,9303.60354560458,10865.823891296,12531.9433425848
"24","Dynamisch",34,9352.31920705346,10915.8201227704,12573.8643174396
"25","Dynamisch",35,9387.38138421732,10956.6137325585,12611.3015847667
"26","Dynamisch",36,9415.96810898556,10986.3339435469,12647.485619575
"27","Dynamisch",37,9454.17519706908,11023.6426820121,12695.7533304686
"28","Dynamisch",38,9515.19448763376,11085.3744345579,12776.0919670896
"29","Dynamisch",39,9646.05325302626,11228.9112130141,12964.919822613
"30","Statisch",11,56.9656383385833,64.7779043323814,72.5532479027893
"31","Statisch",12,517.437815268937,588.399295220143,659.025382037048
"32","Statisch",13,1767.51693081156,2009.91440026202,2251.16595646653
"33","Statisch",14,3623.64713041956,4120.5944609715,4615.19314610311
"34","Statisch",15,5259.82643317732,5981.15981156735,6699.08436697468
