"","model","week","Laag","Gemiddeld","Hoog"
"1","Dynamisch",11,46.8836596178839,65.8460172634996,86.0211335625419
"2","Dynamisch",12,454.648744705615,596.550273892284,754.333921353432
"3","Dynamisch",13,1679.02659269589,2031.34151581117,2409.14197422502
"4","Dynamisch",14,3547.8145216058,4147.86427582353,4767.02629355593
"5","Dynamisch",15,5295.75444556174,6126.10752588273,6963.85422597854
"6","Dynamisch",16,6615.3447156378,7626.85188631316,8636.88837629638
"7","Dynamisch",17,7546.68490697796,8787.05378083809,10010.0614520188
"8","Dynamisch",18,8100.40191921262,9470.10394169934,10818.2030758831
"9","Dynamisch",19,8474.36601795602,9918.40120067957,11341.4578513443
"10","Dynamisch",20,8664.07761614064,10180.9614682093,11643.2376950142
"11","Dynamisch",21,8795.60547212084,10365.0593950886,11868.6179314293
"12","Dynamisch",22,8884.6598951208,10506.9419503778,12060.0791301508
"13","Dynamisch",23,8962.55425200452,10593.4850563126,12166.832272984
"14","Dynamisch",24,9008.26439929965,10644.712920138,12228.518906016
"15","Dynamisch",25,9028.53226092832,10683.541260649,12265.8944666341
"16","Dynamisch",26,9040.68206521139,10701.5480867424,12279.6868383029
"17","Dynamisch",27,9053.94584823812,10721.4456249593,12292.2480411891
"18","Dynamisch",28,9060.05995022476,10731.5429351853,12298.7729856887
"19","Dynamisch",29,9066.8085390272,10743.4570212353,12307.2428324361
"20","Dynamisch",30,9073.60804179349,10755.4739110622,12316.3920651905
"21","Dynamisch",31,9083.0902102045,10771.1521948657,12330.970081641
"22","Dynamisch",32,9086.85148466949,10779.9139173576,12338.9390079685
"23","Dynamisch",33,9112.7478475236,10826.3447290362,12402.1447657108
"24","Dynamisch",34,9146.99764509648,10874.2111390092,12475.5451222864
"25","Dynamisch",35,9183.40163692221,10907.8978620532,12526.6429821674
"26","Dynamisch",36,9194.32429915087,10923.8570810191,12551.2335108781
"27","Statisch",11,56.7320261523903,64.9559301184635,73.7979823228704
"28","Statisch",12,515.315649755845,590.016354609493,670.331972398727
"29","Statisch",13,1760.26692603825,2015.438122837,2289.78820669214
"30","Statisch",14,3604.05565021932,4126.50577689174,4688.22366518027
"31","Statisch",15,5220.91747532045,5977.74972222748,6791.46699767758
"32","Statisch",16,6606.12308388925,7563.75693942457,8593.36888693218
"33","Statisch",17,7701.3656401348,8817.76719786114,10018.0809108045
"34","Statisch",18,8366.39050237488,9579.19501252295,10883.1579788688
"35","Statisch",19,8828.12545921915,10107.8640860564,11483.7921117246
"36","Statisch",20,9100.75395785372,10420.0133999603,11838.4326577121
"37","Statisch",21,9288.28464102634,10634.7288265842,12082.3761581491
"38","Statisch",22,9431.69044076389,10798.9229788593,12268.9211765835
"39","Statisch",23,9518.36425728765,10898.1612020574,12381.6681274302
"40","Statisch",24,9568.79265641566,10955.8998042717,12447.2663302043
"41","Statisch",25,9606.61395734221,10999.2037558845,12496.464959039
"42","Statisch",26,9623.94872725235,11019.0513999855,12519.0143265093
"43","Statisch",27,9642.85937627774,11040.7033755256,12543.613633318
"44","Statisch",28,9652.31470092612,11051.529363293,12555.9132933305
"45","Statisch",29,9663.34590768902,11064.1596823032,12570.2628979722
"46","Statisch",30,9674.37711964489,11076.7900013931,12584.612506012
"47","Statisch",31,9688.56011284705,11093.0289830957,12603.06199794
"48","Statisch",32,9696.43954779698,11102.0506395201,12613.3117149281
