"","model","week","Laag","Gemiddeld","Hoog"
"1","Dynamisch",11,44.2843594093446,65.4959123080137,86.8633705435165
"2","Dynamisch",12,427.382998701825,592.562413688615,747.991300185532
"3","Dynamisch",13,1591.75959028787,2019.40703984173,2454.60641266945
"4","Dynamisch",14,3373.98007906425,4121.28362409682,4902.96738879055
"5","Dynamisch",15,5080.8035917334,6100.88183685863,7092.04136067123
"6","Dynamisch",16,6402.95686078581,7617.98551550963,8784.51755938809
"7","Dynamisch",17,7474.13103948694,8793.87069562395,10099.0797748765
"8","Dynamisch",18,8103.62334904722,9491.97016481551,10869.8137067563
"9","Dynamisch",19,8474.58304689331,9960.29247062455,11430.8151091655
"10","Dynamisch",20,8697.58834266444,10235.5086326153,11744.4925311622
"11","Dynamisch",21,8837.3805055959,10428.8823046292,12003.0057271456
"12","Dynamisch",22,9004.41800326713,10578.1158904793,12180.3969713624
"13","Dynamisch",23,9085.20350110799,10671.0448296981,12291.4141741311
"14","Dynamisch",24,9119.84194392944,10728.2046943465,12354.5062191005
"15","Dynamisch",25,9151.88604451736,10770.9142193404,12409.3553558704
"16","Dynamisch",26,9174.35157842703,10789.9711607045,12441.2650680542
"17","Dynamisch",27,9189.71802849933,10811.0334876016,12475.7068763764
"18","Dynamisch",28,9197.12092213042,10821.7300797473,12492.1298290591
"19","Dynamisch",29,9205.65867819781,10834.4206878684,12504.6660435097
"20","Dynamisch",30,9214.9993270375,10847.3261496154,12516.6101731069
"21","Dynamisch",31,9228.00817760949,10864.0734503309,12532.3567881036
"22","Dynamisch",32,9233.45442059811,10873.5177671357,12541.8548866586
"23","Dynamisch",33,9260.73032071786,10923.223588905,12595.5487879923
"24","Dynamisch",34,9297.273346947,10975.0008899631,12659.1389718529
"25","Dynamisch",35,9340.25766024803,11017.3297348491,12723.2567861344
"26","Dynamisch",36,9366.63744792144,11048.1885841722,12767.7681235621
"27","Dynamisch",37,9405.78100060429,11086.9060006645,12823.2579620985
"28","Dynamisch",38,9448.85616658774,11150.796092127,12916.155707489
"29","Dynamisch",39,9566.67461017335,11308.4079996645,13136.5360201858
"30","Dynamisch",40,9712.64855410009,11505.5455736715,13381.3458895729
