"","year","week","cbs_deaths","mid","lwr","upr","smooth"
"524",2020,4,3711,3081.98290935688,2954.02715618697,3210.7777523271,NA
"525",2020,5,3649,3039.47989132612,2915.11285802197,3164.38020019329,NA
"526",2020,6,3546,2954.53406700562,2834.10076072971,3074.73116595827,NA
"527",2020,7,3522,2916.99297365242,2793.02149618431,3041.2520102671,NA
"528",2020,8,3203,2787.15790476401,2701.43192078805,2872.30695403862,NA
"529",2020,9,3099,2738.70769888192,2664.49476372262,2812.18685747615,NA
"530",2020,10,3235,2960.27956591043,2904.5672537188,3016.22781227812,NA
"531",2020,11,3025,2760.76541480236,2706.90748370484,2814.69275912772,NA
"532",2020,12,3033,2806.31218486335,2759.89273961605,2851.92327710134,NA
"533",2020,13,3159,2945.81558081533,2902.44884213512,2989.54434271902,NA
"534",2020,14,3142,2943.84381822512,2903.40497758852,2984.48409643945,NA
"535",2020,15,3090,2881.32328208754,2838.75654372559,2924.16200668463,NA
