"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-05-16",1860,8551,6,21
"2020-05-17",1865,8563,5,12
"2020-05-18",1870,8604,5,41
"2020-05-19",1874,8652,4,48
"2020-05-20",1876,8704,2,52
"2020-05-21",1877,8722,1,18
"2020-05-22",1882,8777,5,55
"2020-05-23",1885,8807,3,30
"2020-05-24",1888,8824,3,17
"2020-05-25",1893,8857,5,33
"2020-05-26",1902,8903,9,46
"2020-05-27",1911,8941,9,38
"2020-05-28",1913,8969,2,28
"2020-05-29",1916,9006,3,37
"2020-05-30",1922,9025,6,19
"2020-05-31",1926,9035,4,10
"2020-06-01",1932,9047,6,12
"2020-06-02",1939,9069,7,22
"2020-06-03",1941,9104,2,35
"2020-06-04",1945,9136,4,32
"2020-06-05",1950,9173,5,37
"2020-06-06",1952,9186,2,13
"2020-06-07",1957,9198,5,12
"2020-06-08",1963,9229,6,31
"2020-06-09",1967,9251,4,22
"2020-06-10",1968,9267,1,16
"2020-06-11",1970,9278,2,11
"2020-06-12",1972,9302,2,24
"2020-06-13",1974,9309,2,7
"2020-06-14",1974,9316,0,7
"2020-06-15",1975,9328,1,12
"2020-06-16",1977,9344,2,16
"2020-06-17",1977,9358,0,14
"2020-06-18",1978,9372,1,14
"2020-06-19",1979,9395,1,23
"2020-06-20",1979,9405,0,10
"2020-06-21",1980,9413,1,8
"2020-06-22",1980,9426,0,13
"2020-06-23",1980,9444,0,18
"2020-06-24",1981,9450,1,6
"2020-06-25",1983,9460,2,10
"2020-06-26",1985,9479,2,19
"2020-06-27",1986,9485,1,6
"2020-06-28",1987,9488,1,3
"2020-06-29",1989,9508,2,20
"2020-06-30",1989,9521,0,13
"2020-07-01",1992,9529,3,8
"2020-07-02",1993,9535,1,6
"2020-07-03",1993,9547,0,12
"2020-07-04",1994,9551,1,4
"2020-07-05",1994,9554,0,3
"2020-07-06",1994,9557,0,3
"2020-07-07",1994,9565,0,8
"2020-07-08",1996,9570,2,5
"2020-07-09",1996,9573,0,3
"2020-07-10",1996,9585,0,12
"2020-07-11",1999,9587,3,2
"2020-07-12",1999,9589,0,2
"2020-07-13",2000,9596,1,7
"2020-07-14",2001,9607,1,11
"2020-07-15",2004,9616,3,9
"2020-07-16",2005,9624,1,8
"2020-07-17",2005,9633,0,9
"2020-07-18",2005,9638,0,5
"2020-07-19",2006,9642,1,4
"2020-07-20",2008,9651,2,9
"2020-07-21",2008,9666,0,15
"2020-07-22",2008,9674,0,8
"2020-07-23",2008,9684,0,10
"2020-07-24",2009,9695,1,11
"2020-07-25",2009,9697,0,2
"2020-07-26",2009,9699,0,2
"2020-07-27",2010,9707,1,8
"2020-07-28",2011,9717,1,10
"2020-07-29",2011,9728,0,11
"2020-07-30",2011,9737,0,9
"2020-07-31",2011,9744,0,7
"2020-08-01",2011,9748,0,4
"2020-08-02",2011,9755,0,7
"2020-08-03",2012,9767,1,12
"2020-08-04",2013,9781,1,14
"2020-08-05",2013,9793,0,12
"2020-08-06",2013,9801,0,8
"2020-08-07",2014,9813,1,12
"2020-08-08",2014,9821,0,8
"2020-08-09",2017,9827,3,6
"2020-08-10",2018,9836,1,9
"2020-08-11",2018,9848,0,12
"2020-08-12",2019,9868,1,20
"2020-08-13",2020,9882,1,14
"2020-08-14",2022,9901,2,19
"2020-08-15",2024,9910,2,9
"2020-08-16",2025,9917,1,7
"2020-08-17",2025,9936,0,19
"2020-08-18",2025,9950,0,14
"2020-08-19",2027,9962,2,12
"2020-08-20",2032,9986,5,24
"2020-08-21",2033,10016,1,30
"2020-08-22",2034,10027,1,11
"2020-08-23",2035,10036,1,9
"2020-08-24",2036,10050,1,14
"2020-08-25",2039,10072,3,22
"2020-08-26",2041,10091,2,19
"2020-08-27",2041,10101,0,10
"2020-08-28",2044,10119,3,18
"2020-08-29",2045,10128,1,9
"2020-08-30",2046,10132,1,4
"2020-08-31",2047,10145,1,13
"2020-09-01",2047,10163,0,18
"2020-09-02",2048,10181,1,18
"2020-09-03",2049,10193,1,12
"2020-09-04",2049,10212,0,19
"2020-09-05",2049,10220,0,8
"2020-09-06",2052,10229,3,9
"2020-09-07",2052,10241,0,12
"2020-09-08",2052,10264,0,23
"2020-09-09",2053,10286,1,22
"2020-09-10",2056,10305,3,19
"2020-09-11",2056,10322,0,17
"2020-09-12",2057,10336,1,14
"2020-09-13",2057,10353,0,17
"2020-09-14",2061,10379,4,26
"2020-09-15",2062,10409,1,30
"2020-09-16",2064,10448,2,39
"2020-09-17",2068,10482,4,34
"2020-09-18",2068,10522,0,40
"2020-09-19",2070,10547,2,25
"2020-09-20",2074,10571,4,24
"2020-09-21",2079,10605,5,34
"2020-09-22",2084,10649,5,44
"2020-09-23",2087,10701,3,52
"2020-09-24",2090,10756,3,55
"2020-09-25",2094,10827,4,71
"2020-09-26",2098,10867,4,40
"2020-09-27",2104,10911,6,44
"2020-09-28",2108,10969,4,58
"2020-09-29",2119,11045,11,76
"2020-09-30",2126,11120,7,75
"2020-10-01",2131,11205,5,85
"2020-10-02",2140,11304,9,99
"2020-10-03",2148,11355,8,51
"2020-10-04",2156,11406,8,51
"2020-10-05",2164,11501,8,95
"2020-10-06",2172,11611,8,110
"2020-10-07",2179,11726,7,115
"2020-10-08",2186,11835,7,109
"2020-10-09",2193,11982,7,147
"2020-10-10",2202,12070,9,88
"2020-10-11",2211,12140,9,70
"2020-10-12",2231,12254,20,114
"2020-10-13",2248,12428,17,174
"2020-10-14",2263,12579,15,151
"2020-10-15",2274,12718,11,139
"2020-10-16",2294,12901,20,183
"2020-10-17",2309,13016,15,115
"2020-10-18",2333,13104,24,88
"2020-10-19",2353,13249,20,145
"2020-10-20",2373,13443,20,194
"2020-10-21",2400,13602,27,159
"2020-10-22",2427,13779,27,177
"2020-10-23",2462,13992,35,213
"2020-10-24",2481,14127,19,135
"2020-10-25",2517,14239,36,112
"2020-10-26",2543,14465,26,226
"2020-10-27",2572,14706,29,241
"2020-10-28",2597,14958,25,252
"2020-10-29",2618,15190,21,232
"2020-10-30",2653,15409,35,219
"2020-10-31",2682,15558,29,149
"2020-11-01",2718,15673,36,115
"2020-11-02",2743,15909,25,236
"2020-11-03",2777,16135,34,226
"2020-11-04",2805,16389,28,254
"2020-11-05",2832,16647,27,258
"2020-11-06",2862,16879,30,232
"2020-11-07",2894,16991,32,112
"2020-11-08",2928,17088,34,97
"2020-11-09",2953,17297,25,209
"2020-11-10",2987,17502,34,205
"2020-11-11",3011,17703,24,201
"2020-11-12",3041,17900,30,197
"2020-11-13",3062,18104,21,204
"2020-11-14",3089,18201,27,97
"2020-11-15",3106,18276,17,75
"2020-11-16",3125,18449,19,173
"2020-11-17",3141,18640,16,191
"2020-11-18",3165,18839,24,199
"2020-11-19",3180,19036,15,197
"2020-11-20",3200,19229,20,193
"2020-11-21",3225,19326,25,97
"2020-11-22",3239,19389,14,63
"2020-11-23",3252,19547,13,158
"2020-11-24",3270,19703,18,156
"2020-11-25",3286,19830,16,127
"2020-11-26",3305,19964,19,134
"2020-11-27",3329,20095,24,131
"2020-11-28",3342,20169,13,74
"2020-11-29",3356,20208,14,39
"2020-11-30",3356,20218,0,10
