"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2031,9975,5,25
"2020-08-21",2032,10006,1,31
"2020-08-22",2034,10017,2,11
"2020-08-23",2035,10026,1,9
"2020-08-24",2036,10040,1,14
"2020-08-25",2039,10064,3,24
"2020-08-26",2042,10083,3,19
"2020-08-27",2042,10094,0,11
"2020-08-28",2045,10112,3,18
"2020-08-29",2046,10121,1,9
"2020-08-30",2047,10125,1,4
"2020-08-31",2048,10139,1,14
"2020-09-01",2048,10157,0,18
"2020-09-02",2049,10176,1,19
"2020-09-03",2050,10188,1,12
"2020-09-04",2050,10207,0,19
"2020-09-05",2050,10215,0,8
"2020-09-06",2053,10224,3,9
"2020-09-07",2053,10236,0,12
"2020-09-08",2054,10258,1,22
"2020-09-09",2055,10281,1,23
"2020-09-10",2058,10301,3,20
"2020-09-11",2058,10319,0,18
"2020-09-12",2059,10334,1,15
"2020-09-13",2059,10352,0,18
"2020-09-14",2063,10378,4,26
"2020-09-15",2064,10407,1,29
"2020-09-16",2066,10447,2,40
"2020-09-17",2070,10482,4,35
"2020-09-18",2070,10523,0,41
"2020-09-19",2072,10548,2,25
"2020-09-20",2076,10572,4,24
"2020-09-21",2081,10609,5,37
"2020-09-22",2086,10656,5,47
"2020-09-23",2089,10711,3,55
"2020-09-24",2092,10768,3,57
"2020-09-25",2096,10841,4,73
"2020-09-26",2101,10881,5,40
"2020-09-27",2107,10925,6,44
"2020-09-28",2112,10983,5,58
"2020-09-29",2123,11061,11,78
"2020-09-30",2131,11137,8,76
"2020-10-01",2136,11228,5,91
"2020-10-02",2145,11328,9,100
"2020-10-03",2153,11378,8,50
"2020-10-04",2161,11429,8,51
"2020-10-05",2169,11524,8,95
"2020-10-06",2177,11634,8,110
"2020-10-07",2184,11750,7,116
"2020-10-08",2193,11861,9,111
"2020-10-09",2199,12008,6,147
"2020-10-10",2208,12096,9,88
"2020-10-11",2217,12166,9,70
"2020-10-12",2237,12280,20,114
"2020-10-13",2254,12456,17,176
"2020-10-14",2270,12611,16,155
"2020-10-15",2281,12749,11,138
"2020-10-16",2301,12937,20,188
"2020-10-17",2316,13054,15,117
"2020-10-18",2340,13143,24,89
"2020-10-19",2360,13292,20,149
"2020-10-20",2381,13488,21,196
"2020-10-21",2406,13649,25,161
"2020-10-22",2434,13827,28,178
"2020-10-23",2469,14040,35,213
"2020-10-24",2488,14176,19,136
"2020-10-25",2524,14288,36,112
"2020-10-26",2550,14517,26,229
"2020-10-27",2579,14759,29,242
"2020-10-28",2606,15009,27,250
"2020-10-29",2627,15242,21,233
"2020-10-30",2662,15467,35,225
"2020-10-31",2691,15621,29,154
"2020-11-01",2730,15741,39,120
"2020-11-02",2757,15982,27,241
"2020-11-03",2790,16224,33,242
"2020-11-04",2819,16491,29,267
"2020-11-05",2846,16760,27,269
"2020-11-06",2878,17000,32,240
"2020-11-07",2913,17116,35,116
"2020-11-08",2948,17220,35,104
"2020-11-09",2974,17447,26,227
"2020-11-10",3010,17666,36,219
"2020-11-11",3035,17875,25,209
"2020-11-12",3067,18082,32,207
"2020-11-13",3091,18299,24,217
"2020-11-14",3119,18404,28,105
"2020-11-15",3136,18484,17,80
"2020-11-16",3157,18675,21,191
"2020-11-17",3174,18882,17,207
"2020-11-18",3199,19098,25,216
"2020-11-19",3220,19307,21,209
"2020-11-20",3243,19506,23,199
"2020-11-21",3270,19603,27,97
"2020-11-22",3284,19668,14,65
"2020-11-23",3298,19832,14,164
"2020-11-24",3319,20014,21,182
"2020-11-25",3340,20150,21,136
"2020-11-26",3362,20305,22,155
"2020-11-27",3386,20456,24,151
"2020-11-28",3404,20545,18,89
"2020-11-29",3425,20594,21,49
"2020-11-30",3445,20743,20,149
"2020-12-01",3459,20906,14,163
"2020-12-02",3480,21044,21,138
"2020-12-03",3505,21178,25,134
"2020-12-04",3530,21331,25,153
"2020-12-05",3544,21399,14,68
"2020-12-06",3571,21480,27,81
"2020-12-07",3592,21635,21,155
"2020-12-08",3609,21791,17,156
"2020-12-09",3626,21947,17,156
"2020-12-10",3653,22081,27,134
"2020-12-11",3669,22229,16,148
"2020-12-12",3697,22311,28,82
"2020-12-13",3722,22388,25,77
"2020-12-14",3750,22549,28,161
"2020-12-15",3771,22713,21,164
"2020-12-16",3799,22876,28,163
"2020-12-17",3829,23051,30,175
"2020-12-18",3848,23280,19,229
"2020-12-19",3883,23391,35,111
"2020-12-20",3921,23482,38,91
"2020-12-21",3942,23685,21,203
"2020-12-22",3975,23889,33,204
"2020-12-23",4016,24092,41,203
"2020-12-24",4051,24337,35,245
"2020-12-25",4080,24481,29,144
"2020-12-26",4111,24592,31,111
"2020-12-27",4151,24680,40,88
"2020-12-28",4186,24863,35,183
"2020-12-29",4222,25085,36,222
"2020-12-30",4261,25348,39,263
"2020-12-31",4301,25628,40,280
"2021-01-01",4331,25746,30,118
"2021-01-02",4369,25880,38,134
"2021-01-03",4411,25997,42,117
"2021-01-04",4459,26215,48,218
"2021-01-05",4498,26433,39,218
"2021-01-06",4537,26639,39,206
"2021-01-07",4570,26849,33,210
"2021-01-08",4606,27085,36,236
"2021-01-09",4632,27201,26,116
"2021-01-10",4665,27276,33,75
"2021-01-11",4685,27441,20,165
"2021-01-12",4693,27452,8,11
