"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2027,9798,5,25
"2020-08-21",2028,9828,1,30
"2020-08-22",2030,9839,2,11
"2020-08-23",2031,9847,1,8
"2020-08-24",2032,9861,1,14
"2020-08-25",2035,9884,3,23
"2020-08-26",2037,9903,2,19
"2020-08-27",2037,9914,0,11
"2020-08-28",2040,9931,3,17
"2020-08-29",2041,9940,1,9
"2020-08-30",2042,9944,1,4
"2020-08-31",2043,9957,1,13
"2020-09-01",2043,9974,0,17
"2020-09-02",2044,9992,1,18
"2020-09-03",2045,10004,1,12
"2020-09-04",2045,10022,0,18
"2020-09-05",2045,10029,0,7
"2020-09-06",2048,10037,3,8
"2020-09-07",2048,10049,0,12
"2020-09-08",2049,10070,1,21
"2020-09-09",2050,10093,1,23
"2020-09-10",2053,10112,3,19
"2020-09-11",2053,10129,0,17
"2020-09-12",2054,10143,1,14
"2020-09-13",2054,10160,0,17
"2020-09-14",2058,10185,4,25
"2020-09-15",2059,10214,1,29
"2020-09-16",2061,10253,2,39
"2020-09-17",2065,10286,4,33
"2020-09-18",2065,10325,0,39
"2020-09-19",2067,10350,2,25
"2020-09-20",2071,10372,4,22
"2020-09-21",2076,10409,5,37
"2020-09-22",2081,10455,5,46
"2020-09-23",2084,10508,3,53
"2020-09-24",2087,10563,3,55
"2020-09-25",2091,10635,4,72
"2020-09-26",2096,10674,5,39
"2020-09-27",2102,10717,6,43
"2020-09-28",2107,10774,5,57
"2020-09-29",2118,10851,11,77
"2020-09-30",2125,10927,7,76
"2020-10-01",2130,11017,5,90
"2020-10-02",2139,11115,9,98
"2020-10-03",2147,11163,8,48
"2020-10-04",2155,11213,8,50
"2020-10-05",2163,11308,8,95
"2020-10-06",2171,11417,8,109
"2020-10-07",2178,11533,7,116
"2020-10-08",2187,11643,9,110
"2020-10-09",2193,11790,6,147
"2020-10-10",2202,11877,9,87
"2020-10-11",2211,11946,9,69
"2020-10-12",2231,12057,20,111
"2020-10-13",2248,12231,17,174
"2020-10-14",2264,12384,16,153
"2020-10-15",2275,12520,11,136
"2020-10-16",2295,12708,20,188
"2020-10-17",2310,12824,15,116
"2020-10-18",2334,12911,24,87
"2020-10-19",2354,13059,20,148
"2020-10-20",2375,13254,21,195
"2020-10-21",2399,13414,24,160
"2020-10-22",2427,13593,28,179
"2020-10-23",2462,13804,35,211
"2020-10-24",2482,13941,20,137
"2020-10-25",2517,14054,35,113
"2020-10-26",2543,14282,26,228
"2020-10-27",2573,14522,30,240
"2020-10-28",2599,14770,26,248
"2020-10-29",2620,15000,21,230
"2020-10-30",2655,15225,35,225
"2020-10-31",2684,15377,29,152
"2020-11-01",2723,15496,39,119
"2020-11-02",2750,15737,27,241
"2020-11-03",2783,15979,33,242
"2020-11-04",2812,16244,29,265
"2020-11-05",2839,16513,27,269
"2020-11-06",2871,16753,32,240
"2020-11-07",2906,16869,35,116
"2020-11-08",2940,16973,34,104
"2020-11-09",2966,17197,26,224
"2020-11-10",3002,17411,36,214
"2020-11-11",3027,17618,25,207
"2020-11-12",3059,17822,32,204
"2020-11-13",3083,18039,24,217
"2020-11-14",3112,18143,29,104
"2020-11-15",3128,18223,16,80
"2020-11-16",3149,18414,21,191
"2020-11-17",3166,18620,17,206
"2020-11-18",3191,18834,25,214
"2020-11-19",3212,19041,21,207
"2020-11-20",3235,19239,23,198
"2020-11-21",3262,19334,27,95
"2020-11-22",3276,19399,14,65
"2020-11-23",3290,19564,14,165
"2020-11-24",3312,19744,22,180
"2020-11-25",3333,19879,21,135
"2020-11-26",3355,20030,22,151
"2020-11-27",3379,20180,24,150
"2020-11-28",3397,20268,18,88
"2020-11-29",3418,20317,21,49
"2020-11-30",3438,20466,20,149
"2020-12-01",3453,20628,15,162
"2020-12-02",3474,20767,21,139
"2020-12-03",3499,20899,25,132
"2020-12-04",3525,21051,26,152
"2020-12-05",3540,21121,15,70
"2020-12-06",3566,21202,26,81
"2020-12-07",3587,21356,21,154
"2020-12-08",3605,21512,18,156
"2020-12-09",3621,21669,16,157
"2020-12-10",3648,21802,27,133
"2020-12-11",3664,21949,16,147
"2020-12-12",3692,22030,28,81
"2020-12-13",3717,22106,25,76
"2020-12-14",3745,22265,28,159
"2020-12-15",3766,22430,21,165
"2020-12-16",3794,22591,28,161
"2020-12-17",3825,22765,31,174
"2020-12-18",3844,22995,19,230
"2020-12-19",3880,23106,36,111
"2020-12-20",3918,23196,38,90
"2020-12-21",3940,23398,22,202
"2020-12-22",3972,23602,32,204
"2020-12-23",4013,23807,41,205
"2020-12-24",4048,24053,35,246
"2020-12-25",4077,24198,29,145
"2020-12-26",4108,24308,31,110
"2020-12-27",4148,24396,40,88
"2020-12-28",4188,24581,40,185
"2020-12-29",4227,24808,39,227
"2020-12-30",4266,25073,39,265
"2020-12-31",4312,25363,46,290
"2021-01-01",4344,25491,32,128
"2021-01-02",4386,25627,42,136
"2021-01-03",4429,25750,43,123
"2021-01-04",4478,25974,49,224
"2021-01-05",4517,26199,39,225
"2021-01-06",4563,26410,46,211
"2021-01-07",4596,26640,33,230
"2021-01-08",4635,26897,39,257
"2021-01-09",4667,27025,32,128
"2021-01-10",4703,27114,36,89
"2021-01-11",4730,27325,27,211
"2021-01-12",4768,27547,38,222
"2021-01-13",4796,27758,28,211
"2021-01-14",4828,27937,32,179
"2021-01-15",4865,28158,37,221
"2021-01-16",4910,28283,45,125
"2021-01-17",4931,28374,21,91
"2021-01-18",4957,28537,26,163
"2021-01-19",4999,28722,42,185
"2021-01-20",5029,28898,30,176
"2021-01-21",5065,29053,36,155
"2021-01-22",5096,29218,31,165
"2021-01-23",5123,29306,27,88
"2021-01-24",5151,29377,28,71
"2021-01-25",5174,29551,23,174
"2021-01-26",5205,29744,31,193
"2021-01-27",5234,29917,29,173
"2021-01-28",5260,30069,26,152
"2021-01-29",5280,30227,20,158
"2021-01-30",5304,30296,24,69
"2021-01-31",5338,30372,34,76
"2021-02-01",5365,30528,27,156
"2021-02-02",5387,30714,22,186
"2021-02-03",5413,30881,26,167
"2021-02-04",5440,31020,27,139
"2021-02-05",5471,31215,31,195
"2021-02-06",5496,31309,25,94
"2021-02-07",5519,31359,23,50
"2021-02-08",5550,31520,31,161
"2021-02-09",5571,31670,21,150
"2021-02-10",5593,31814,22,144
"2021-02-11",5615,31934,22,120
"2021-02-12",5622,31941,7,7
