"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-05-16",1861,8557,6,21
"2020-05-17",1866,8569,5,12
"2020-05-18",1871,8610,5,41
"2020-05-19",1875,8658,4,48
"2020-05-20",1877,8710,2,52
"2020-05-21",1878,8728,1,18
"2020-05-22",1883,8784,5,56
"2020-05-23",1886,8814,3,30
"2020-05-24",1889,8831,3,17
"2020-05-25",1894,8864,5,33
"2020-05-26",1903,8910,9,46
"2020-05-27",1912,8948,9,38
"2020-05-28",1914,8976,2,28
"2020-05-29",1917,9013,3,37
"2020-05-30",1923,9032,6,19
"2020-05-31",1927,9042,4,10
"2020-06-01",1933,9054,6,12
"2020-06-02",1940,9076,7,22
"2020-06-03",1942,9111,2,35
"2020-06-04",1947,9143,5,32
"2020-06-05",1951,9180,4,37
"2020-06-06",1953,9193,2,13
"2020-06-07",1958,9205,5,12
"2020-06-08",1964,9235,6,30
"2020-06-09",1968,9257,4,22
"2020-06-10",1969,9273,1,16
"2020-06-11",1971,9284,2,11
"2020-06-12",1973,9308,2,24
"2020-06-13",1975,9315,2,7
"2020-06-14",1975,9322,0,7
"2020-06-15",1976,9334,1,12
"2020-06-16",1978,9350,2,16
"2020-06-17",1978,9364,0,14
"2020-06-18",1979,9378,1,14
"2020-06-19",1980,9401,1,23
"2020-06-20",1980,9411,0,10
"2020-06-21",1981,9419,1,8
"2020-06-22",1981,9432,0,13
"2020-06-23",1981,9450,0,18
"2020-06-24",1982,9456,1,6
"2020-06-25",1984,9465,2,9
"2020-06-26",1986,9484,2,19
"2020-06-27",1987,9490,1,6
"2020-06-28",1988,9494,1,4
"2020-06-29",1990,9514,2,20
"2020-06-30",1990,9527,0,13
"2020-07-01",1993,9535,3,8
"2020-07-02",1994,9541,1,6
"2020-07-03",1994,9553,0,12
"2020-07-04",1995,9557,1,4
"2020-07-05",1995,9560,0,3
"2020-07-06",1995,9563,0,3
"2020-07-07",1995,9571,0,8
"2020-07-08",1997,9577,2,6
"2020-07-09",1997,9580,0,3
"2020-07-10",1997,9592,0,12
"2020-07-11",2000,9594,3,2
"2020-07-12",2000,9596,0,2
"2020-07-13",2001,9603,1,7
"2020-07-14",2002,9614,1,11
"2020-07-15",2005,9623,3,9
"2020-07-16",2006,9631,1,8
"2020-07-17",2006,9640,0,9
"2020-07-18",2006,9645,0,5
"2020-07-19",2007,9649,1,4
"2020-07-20",2009,9658,2,9
"2020-07-21",2009,9673,0,15
"2020-07-22",2009,9681,0,8
"2020-07-23",2009,9691,0,10
"2020-07-24",2010,9702,1,11
"2020-07-25",2010,9704,0,2
"2020-07-26",2010,9706,0,2
"2020-07-27",2011,9714,1,8
"2020-07-28",2012,9726,1,12
"2020-07-29",2012,9738,0,12
"2020-07-30",2012,9747,0,9
"2020-07-31",2012,9754,0,7
"2020-08-01",2012,9758,0,4
"2020-08-02",2012,9765,0,7
"2020-08-03",2013,9778,1,13
"2020-08-04",2014,9792,1,14
"2020-08-05",2014,9804,0,12
"2020-08-06",2014,9812,0,8
"2020-08-07",2015,9824,1,12
"2020-08-08",2015,9832,0,8
"2020-08-09",2018,9838,3,6
"2020-08-10",2019,9847,1,9
"2020-08-11",2019,9859,0,12
"2020-08-12",2020,9879,1,20
"2020-08-13",2021,9893,1,14
"2020-08-14",2023,9912,2,19
"2020-08-15",2025,9921,2,9
"2020-08-16",2026,9928,1,7
"2020-08-17",2026,9947,0,19
"2020-08-18",2026,9961,0,14
"2020-08-19",2028,9973,2,12
"2020-08-20",2033,9998,5,25
"2020-08-21",2034,10029,1,31
"2020-08-22",2036,10040,2,11
"2020-08-23",2037,10049,1,9
"2020-08-24",2038,10063,1,14
"2020-08-25",2041,10087,3,24
"2020-08-26",2044,10106,3,19
"2020-08-27",2044,10117,0,11
"2020-08-28",2047,10135,3,18
"2020-08-29",2048,10144,1,9
"2020-08-30",2049,10148,1,4
"2020-08-31",2050,10162,1,14
"2020-09-01",2050,10180,0,18
"2020-09-02",2051,10199,1,19
"2020-09-03",2052,10211,1,12
"2020-09-04",2052,10230,0,19
"2020-09-05",2052,10238,0,8
"2020-09-06",2055,10247,3,9
"2020-09-07",2055,10259,0,12
"2020-09-08",2056,10281,1,22
"2020-09-09",2057,10304,1,23
"2020-09-10",2060,10324,3,20
"2020-09-11",2060,10342,0,18
"2020-09-12",2061,10357,1,15
"2020-09-13",2061,10375,0,18
"2020-09-14",2065,10401,4,26
"2020-09-15",2066,10430,1,29
"2020-09-16",2068,10470,2,40
"2020-09-17",2072,10505,4,35
"2020-09-18",2072,10546,0,41
"2020-09-19",2074,10571,2,25
"2020-09-20",2078,10595,4,24
"2020-09-21",2083,10632,5,37
"2020-09-22",2088,10679,5,47
"2020-09-23",2091,10734,3,55
"2020-09-24",2094,10791,3,57
"2020-09-25",2098,10864,4,73
"2020-09-26",2103,10904,5,40
"2020-09-27",2109,10948,6,44
"2020-09-28",2114,11006,5,58
"2020-09-29",2125,11084,11,78
"2020-09-30",2133,11160,8,76
"2020-10-01",2138,11251,5,91
"2020-10-02",2147,11351,9,100
"2020-10-03",2155,11402,8,51
"2020-10-04",2163,11453,8,51
"2020-10-05",2171,11548,8,95
"2020-10-06",2179,11658,8,110
"2020-10-07",2186,11773,7,115
"2020-10-08",2195,11884,9,111
"2020-10-09",2201,12031,6,147
"2020-10-10",2210,12119,9,88
"2020-10-11",2219,12189,9,70
"2020-10-12",2239,12303,20,114
"2020-10-13",2256,12479,17,176
"2020-10-14",2272,12633,16,154
"2020-10-15",2283,12771,11,138
"2020-10-16",2303,12954,20,183
"2020-10-17",2318,13070,15,116
"2020-10-18",2342,13159,24,89
"2020-10-19",2362,13308,20,149
"2020-10-20",2383,13503,21,195
"2020-10-21",2409,13664,26,161
"2020-10-22",2437,13842,28,178
"2020-10-23",2471,14055,34,213
"2020-10-24",2490,14190,19,135
"2020-10-25",2526,14302,36,112
"2020-10-26",2552,14528,26,226
"2020-10-27",2581,14770,29,242
"2020-10-28",2608,15020,27,250
"2020-10-29",2629,15250,21,230
"2020-10-30",2664,15474,35,224
"2020-10-31",2693,15627,29,153
"2020-11-01",2731,15744,38,117
"2020-11-02",2758,15984,27,240
"2020-11-03",2791,16220,33,236
"2020-11-04",2820,16483,29,263
"2020-11-05",2847,16746,27,263
"2020-11-06",2879,16985,32,239
"2020-11-07",2913,17099,34,114
"2020-11-08",2948,17201,35,102
"2020-11-09",2973,17422,25,221
"2020-11-10",3009,17639,36,217
"2020-11-11",3034,17848,25,209
"2020-11-12",3066,18054,32,206
"2020-11-13",3089,18266,23,212
"2020-11-14",3117,18368,28,102
"2020-11-15",3134,18446,17,78
"2020-11-16",3154,18633,20,187
"2020-11-17",3171,18838,17,205
"2020-11-18",3196,19047,25,209
"2020-11-19",3217,19254,21,207
"2020-11-20",3239,19451,22,197
"2020-11-21",3266,19549,27,98
"2020-11-22",3280,19614,14,65
"2020-11-23",3294,19776,14,162
"2020-11-24",3315,19958,21,182
"2020-11-25",3335,20094,20,136
"2020-11-26",3356,20246,21,152
"2020-11-27",3380,20397,24,151
"2020-11-28",3398,20485,18,88
"2020-11-29",3419,20534,21,49
"2020-11-30",3439,20681,20,147
"2020-12-01",3453,20841,14,160
"2020-12-02",3474,20976,21,135
"2020-12-03",3499,21107,25,131
"2020-12-04",3523,21255,24,148
"2020-12-05",3537,21322,14,67
"2020-12-06",3564,21403,27,81
"2020-12-07",3585,21556,21,153
"2020-12-08",3602,21706,17,150
"2020-12-09",3617,21861,15,155
"2020-12-10",3644,21995,27,134
"2020-12-11",3660,22141,16,146
"2020-12-12",3687,22223,27,82
"2020-12-13",3712,22298,25,75
"2020-12-14",3740,22459,28,161
"2020-12-15",3761,22617,21,158
"2020-12-16",3788,22777,27,160
"2020-12-17",3817,22948,29,171
"2020-12-18",3835,23172,18,224
"2020-12-19",3870,23283,35,111
"2020-12-20",3907,23375,37,92
"2020-12-21",3928,23575,21,200
"2020-12-22",3960,23778,32,203
"2020-12-23",4001,23979,41,201
"2020-12-24",4036,24219,35,240
"2020-12-25",4065,24360,29,141
"2020-12-26",4096,24469,31,109
"2020-12-27",4135,24556,39,87
"2020-12-28",4169,24735,34,179
"2020-12-29",4201,24947,32,212
"2020-12-30",4237,25181,36,234
"2020-12-31",4244,25207,7,26
