"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2030,9940,5,25
"2020-08-21",2031,9971,1,31
"2020-08-22",2033,9982,2,11
"2020-08-23",2034,9991,1,9
"2020-08-24",2035,10005,1,14
"2020-08-25",2038,10029,3,24
"2020-08-26",2041,10048,3,19
"2020-08-27",2041,10059,0,11
"2020-08-28",2044,10077,3,18
"2020-08-29",2045,10086,1,9
"2020-08-30",2046,10090,1,4
"2020-08-31",2047,10104,1,14
"2020-09-01",2047,10122,0,18
"2020-09-02",2048,10141,1,19
"2020-09-03",2049,10153,1,12
"2020-09-04",2049,10172,0,19
"2020-09-05",2049,10180,0,8
"2020-09-06",2052,10189,3,9
"2020-09-07",2052,10201,0,12
"2020-09-08",2053,10223,1,22
"2020-09-09",2054,10246,1,23
"2020-09-10",2057,10266,3,20
"2020-09-11",2057,10284,0,18
"2020-09-12",2058,10299,1,15
"2020-09-13",2058,10317,0,18
"2020-09-14",2062,10343,4,26
"2020-09-15",2063,10372,1,29
"2020-09-16",2065,10412,2,40
"2020-09-17",2069,10447,4,35
"2020-09-18",2069,10488,0,41
"2020-09-19",2071,10513,2,25
"2020-09-20",2075,10537,4,24
"2020-09-21",2080,10574,5,37
"2020-09-22",2085,10621,5,47
"2020-09-23",2088,10676,3,55
"2020-09-24",2091,10733,3,57
"2020-09-25",2095,10806,4,73
"2020-09-26",2100,10846,5,40
"2020-09-27",2106,10890,6,44
"2020-09-28",2111,10948,5,58
"2020-09-29",2122,11026,11,78
"2020-09-30",2130,11102,8,76
"2020-10-01",2135,11193,5,91
"2020-10-02",2144,11293,9,100
"2020-10-03",2152,11343,8,50
"2020-10-04",2160,11394,8,51
"2020-10-05",2168,11489,8,95
"2020-10-06",2176,11599,8,110
"2020-10-07",2183,11716,7,117
"2020-10-08",2192,11827,9,111
"2020-10-09",2198,11974,6,147
"2020-10-10",2207,12062,9,88
"2020-10-11",2216,12132,9,70
"2020-10-12",2236,12246,20,114
"2020-10-13",2253,12422,17,176
"2020-10-14",2269,12577,16,155
"2020-10-15",2280,12715,11,138
"2020-10-16",2300,12903,20,188
"2020-10-17",2315,13020,15,117
"2020-10-18",2339,13109,24,89
"2020-10-19",2359,13258,20,149
"2020-10-20",2380,13454,21,196
"2020-10-21",2405,13615,25,161
"2020-10-22",2433,13794,28,179
"2020-10-23",2468,14007,35,213
"2020-10-24",2488,14143,20,136
"2020-10-25",2523,14255,35,112
"2020-10-26",2549,14484,26,229
"2020-10-27",2578,14726,29,242
"2020-10-28",2605,14976,27,250
"2020-10-29",2626,15209,21,233
"2020-10-30",2661,15434,35,225
"2020-10-31",2690,15588,29,154
"2020-11-01",2729,15708,39,120
"2020-11-02",2756,15950,27,242
"2020-11-03",2789,16192,33,242
"2020-11-04",2818,16459,29,267
"2020-11-05",2845,16728,27,269
"2020-11-06",2877,16968,32,240
"2020-11-07",2912,17084,35,116
"2020-11-08",2947,17188,35,104
"2020-11-09",2973,17415,26,227
"2020-11-10",3009,17634,36,219
"2020-11-11",3034,17843,25,209
"2020-11-12",3066,18050,32,207
"2020-11-13",3090,18267,24,217
"2020-11-14",3118,18372,28,105
"2020-11-15",3135,18452,17,80
"2020-11-16",3156,18643,21,191
"2020-11-17",3173,18850,17,207
"2020-11-18",3198,19066,25,216
"2020-11-19",3219,19275,21,209
"2020-11-20",3242,19474,23,199
"2020-11-21",3269,19571,27,97
"2020-11-22",3283,19636,14,65
"2020-11-23",3297,19801,14,165
"2020-11-24",3318,19983,21,182
"2020-11-25",3339,20119,21,136
"2020-11-26",3361,20274,22,155
"2020-11-27",3385,20425,24,151
"2020-11-28",3403,20514,18,89
"2020-11-29",3424,20563,21,49
"2020-11-30",3444,20712,20,149
"2020-12-01",3458,20875,14,163
"2020-12-02",3479,21013,21,138
"2020-12-03",3504,21147,25,134
"2020-12-04",3529,21300,25,153
"2020-12-05",3543,21368,14,68
"2020-12-06",3570,21449,27,81
"2020-12-07",3591,21604,21,155
"2020-12-08",3608,21760,17,156
"2020-12-09",3625,21916,17,156
"2020-12-10",3652,22050,27,134
"2020-12-11",3668,22198,16,148
"2020-12-12",3696,22280,28,82
"2020-12-13",3721,22357,25,77
"2020-12-14",3749,22518,28,161
"2020-12-15",3770,22682,21,164
"2020-12-16",3798,22845,28,163
"2020-12-17",3828,23020,30,175
"2020-12-18",3847,23249,19,229
"2020-12-19",3882,23360,35,111
"2020-12-20",3920,23451,38,91
"2020-12-21",3941,23654,21,203
"2020-12-22",3973,23857,32,203
"2020-12-23",4014,24061,41,204
"2020-12-24",4049,24306,35,245
"2020-12-25",4078,24450,29,144
"2020-12-26",4109,24561,31,111
"2020-12-27",4149,24648,40,87
"2020-12-28",4184,24830,35,182
"2020-12-29",4220,25054,36,224
"2020-12-30",4259,25320,39,266
"2020-12-31",4299,25603,40,283
"2021-01-01",4330,25726,31,123
"2021-01-02",4368,25862,38,136
"2021-01-03",4411,25985,43,123
"2021-01-04",4459,26208,48,223
"2021-01-05",4499,26437,40,229
"2021-01-06",4543,26650,44,213
"2021-01-07",4576,26868,33,218
"2021-01-08",4614,27110,38,242
"2021-01-09",4645,27235,31,125
"2021-01-10",4680,27314,35,79
"2021-01-11",4705,27512,25,198
"2021-01-12",4737,27711,32,199
"2021-01-13",4757,27894,20,183
"2021-01-14",4761,27910,4,16
