"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2026,9798,5,25
"2020-08-21",2027,9828,1,30
"2020-08-22",2029,9839,2,11
"2020-08-23",2030,9847,1,8
"2020-08-24",2031,9861,1,14
"2020-08-25",2034,9884,3,23
"2020-08-26",2036,9903,2,19
"2020-08-27",2036,9914,0,11
"2020-08-28",2039,9931,3,17
"2020-08-29",2040,9940,1,9
"2020-08-30",2041,9944,1,4
"2020-08-31",2042,9957,1,13
"2020-09-01",2042,9974,0,17
"2020-09-02",2043,9992,1,18
"2020-09-03",2044,10004,1,12
"2020-09-04",2044,10022,0,18
"2020-09-05",2044,10029,0,7
"2020-09-06",2047,10037,3,8
"2020-09-07",2047,10049,0,12
"2020-09-08",2048,10070,1,21
"2020-09-09",2049,10093,1,23
"2020-09-10",2052,10112,3,19
"2020-09-11",2052,10129,0,17
"2020-09-12",2053,10143,1,14
"2020-09-13",2053,10160,0,17
"2020-09-14",2057,10185,4,25
"2020-09-15",2058,10214,1,29
"2020-09-16",2060,10253,2,39
"2020-09-17",2064,10286,4,33
"2020-09-18",2064,10325,0,39
"2020-09-19",2066,10350,2,25
"2020-09-20",2070,10372,4,22
"2020-09-21",2075,10409,5,37
"2020-09-22",2080,10455,5,46
"2020-09-23",2083,10508,3,53
"2020-09-24",2086,10563,3,55
"2020-09-25",2090,10635,4,72
"2020-09-26",2095,10674,5,39
"2020-09-27",2101,10717,6,43
"2020-09-28",2106,10774,5,57
"2020-09-29",2117,10851,11,77
"2020-09-30",2124,10927,7,76
"2020-10-01",2129,11017,5,90
"2020-10-02",2138,11115,9,98
"2020-10-03",2146,11163,8,48
"2020-10-04",2154,11213,8,50
"2020-10-05",2162,11308,8,95
"2020-10-06",2170,11417,8,109
"2020-10-07",2177,11533,7,116
"2020-10-08",2186,11643,9,110
"2020-10-09",2192,11790,6,147
"2020-10-10",2201,11877,9,87
"2020-10-11",2210,11946,9,69
"2020-10-12",2230,12057,20,111
"2020-10-13",2247,12231,17,174
"2020-10-14",2263,12384,16,153
"2020-10-15",2274,12520,11,136
"2020-10-16",2294,12708,20,188
"2020-10-17",2309,12824,15,116
"2020-10-18",2333,12911,24,87
"2020-10-19",2353,13059,20,148
"2020-10-20",2374,13254,21,195
"2020-10-21",2398,13414,24,160
"2020-10-22",2426,13593,28,179
"2020-10-23",2461,13803,35,210
"2020-10-24",2481,13940,20,137
"2020-10-25",2516,14053,35,113
"2020-10-26",2542,14281,26,228
"2020-10-27",2572,14521,30,240
"2020-10-28",2598,14769,26,248
"2020-10-29",2619,14999,21,230
"2020-10-30",2654,15224,35,225
"2020-10-31",2683,15376,29,152
"2020-11-01",2722,15495,39,119
"2020-11-02",2749,15736,27,241
"2020-11-03",2782,15978,33,242
"2020-11-04",2811,16243,29,265
"2020-11-05",2838,16511,27,268
"2020-11-06",2870,16751,32,240
"2020-11-07",2905,16867,35,116
"2020-11-08",2939,16971,34,104
"2020-11-09",2965,17195,26,224
"2020-11-10",3001,17409,36,214
"2020-11-11",3026,17616,25,207
"2020-11-12",3058,17820,32,204
"2020-11-13",3082,18037,24,217
"2020-11-14",3111,18141,29,104
"2020-11-15",3127,18221,16,80
"2020-11-16",3148,18412,21,191
"2020-11-17",3165,18618,17,206
"2020-11-18",3190,18832,25,214
"2020-11-19",3211,19039,21,207
"2020-11-20",3234,19237,23,198
"2020-11-21",3261,19332,27,95
"2020-11-22",3275,19397,14,65
"2020-11-23",3289,19562,14,165
"2020-11-24",3311,19742,22,180
"2020-11-25",3332,19877,21,135
"2020-11-26",3354,20028,22,151
"2020-11-27",3378,20178,24,150
"2020-11-28",3396,20266,18,88
"2020-11-29",3417,20315,21,49
"2020-11-30",3437,20464,20,149
"2020-12-01",3452,20626,15,162
"2020-12-02",3473,20764,21,138
"2020-12-03",3498,20897,25,133
"2020-12-04",3524,21050,26,153
"2020-12-05",3539,21120,15,70
"2020-12-06",3565,21201,26,81
"2020-12-07",3586,21355,21,154
"2020-12-08",3604,21511,18,156
"2020-12-09",3620,21668,16,157
"2020-12-10",3647,21801,27,133
"2020-12-11",3663,21948,16,147
"2020-12-12",3691,22029,28,81
"2020-12-13",3716,22105,25,76
"2020-12-14",3744,22264,28,159
"2020-12-15",3765,22429,21,165
"2020-12-16",3793,22590,28,161
"2020-12-17",3824,22764,31,174
"2020-12-18",3843,22993,19,229
"2020-12-19",3879,23104,36,111
"2020-12-20",3917,23194,38,90
"2020-12-21",3939,23395,22,201
"2020-12-22",3971,23599,32,204
"2020-12-23",4012,23804,41,205
"2020-12-24",4047,24050,35,246
"2020-12-25",4076,24194,29,144
"2020-12-26",4107,24304,31,110
"2020-12-27",4147,24392,40,88
"2020-12-28",4187,24577,40,185
"2020-12-29",4226,24804,39,227
"2020-12-30",4265,25068,39,264
"2020-12-31",4311,25357,46,289
"2021-01-01",4343,25484,32,127
"2021-01-02",4385,25620,42,136
"2021-01-03",4428,25743,43,123
"2021-01-04",4477,25964,49,221
"2021-01-05",4516,26189,39,225
"2021-01-06",4562,26400,46,211
"2021-01-07",4595,26622,33,222
"2021-01-08",4634,26874,39,252
"2021-01-09",4666,27001,32,127
"2021-01-10",4702,27088,36,87
"2021-01-11",4729,27298,27,210
"2021-01-12",4766,27514,37,216
"2021-01-13",4794,27720,28,206
"2021-01-14",4826,27898,32,178
"2021-01-15",4863,28111,37,213
"2021-01-16",4908,28235,45,124
"2021-01-17",4929,28327,21,92
"2021-01-18",4955,28490,26,163
"2021-01-19",4997,28674,42,184
"2021-01-20",5027,28849,30,175
"2021-01-21",5062,29000,35,151
"2021-01-22",5094,29165,32,165
"2021-01-23",5121,29253,27,88
"2021-01-24",5148,29324,27,71
"2021-01-25",5170,29496,22,172
"2021-01-26",5202,29685,32,189
"2021-01-27",5230,29854,28,169
"2021-01-28",5255,30003,25,149
"2021-01-29",5275,30158,20,155
"2021-01-30",5299,30226,24,68
"2021-01-31",5333,30300,34,74
"2021-02-01",5358,30455,25,155
"2021-02-02",5379,30637,21,182
"2021-02-03",5404,30787,25,150
"2021-02-04",5427,30913,23,126
"2021-02-05",5454,31072,27,159
"2021-02-06",5468,31133,14,61
"2021-02-07",5469,31133,1,0
