"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2031,9977,5,25
"2020-08-21",2032,10008,1,31
"2020-08-22",2034,10019,2,11
"2020-08-23",2035,10028,1,9
"2020-08-24",2036,10042,1,14
"2020-08-25",2039,10066,3,24
"2020-08-26",2042,10085,3,19
"2020-08-27",2042,10096,0,11
"2020-08-28",2045,10114,3,18
"2020-08-29",2046,10123,1,9
"2020-08-30",2047,10127,1,4
"2020-08-31",2048,10141,1,14
"2020-09-01",2048,10159,0,18
"2020-09-02",2049,10178,1,19
"2020-09-03",2050,10190,1,12
"2020-09-04",2050,10209,0,19
"2020-09-05",2050,10217,0,8
"2020-09-06",2053,10226,3,9
"2020-09-07",2053,10238,0,12
"2020-09-08",2054,10260,1,22
"2020-09-09",2055,10283,1,23
"2020-09-10",2058,10303,3,20
"2020-09-11",2058,10321,0,18
"2020-09-12",2059,10336,1,15
"2020-09-13",2059,10354,0,18
"2020-09-14",2063,10380,4,26
"2020-09-15",2064,10409,1,29
"2020-09-16",2066,10449,2,40
"2020-09-17",2070,10484,4,35
"2020-09-18",2070,10525,0,41
"2020-09-19",2072,10550,2,25
"2020-09-20",2076,10574,4,24
"2020-09-21",2081,10611,5,37
"2020-09-22",2086,10658,5,47
"2020-09-23",2089,10713,3,55
"2020-09-24",2092,10770,3,57
"2020-09-25",2096,10843,4,73
"2020-09-26",2101,10883,5,40
"2020-09-27",2107,10927,6,44
"2020-09-28",2112,10985,5,58
"2020-09-29",2123,11063,11,78
"2020-09-30",2131,11139,8,76
"2020-10-01",2136,11230,5,91
"2020-10-02",2145,11330,9,100
"2020-10-03",2153,11380,8,50
"2020-10-04",2161,11431,8,51
"2020-10-05",2169,11526,8,95
"2020-10-06",2177,11636,8,110
"2020-10-07",2184,11753,7,117
"2020-10-08",2193,11864,9,111
"2020-10-09",2199,12011,6,147
"2020-10-10",2208,12099,9,88
"2020-10-11",2217,12169,9,70
"2020-10-12",2237,12283,20,114
"2020-10-13",2254,12459,17,176
"2020-10-14",2270,12614,16,155
"2020-10-15",2281,12752,11,138
"2020-10-16",2301,12940,20,188
"2020-10-17",2316,13057,15,117
"2020-10-18",2340,13146,24,89
"2020-10-19",2360,13295,20,149
"2020-10-20",2381,13491,21,196
"2020-10-21",2406,13652,25,161
"2020-10-22",2434,13831,28,179
"2020-10-23",2469,14044,35,213
"2020-10-24",2489,14180,20,136
"2020-10-25",2524,14292,35,112
"2020-10-26",2550,14521,26,229
"2020-10-27",2579,14763,29,242
"2020-10-28",2606,15013,27,250
"2020-10-29",2627,15246,21,233
"2020-10-30",2662,15471,35,225
"2020-10-31",2691,15625,29,154
"2020-11-01",2730,15745,39,120
"2020-11-02",2757,15986,27,241
"2020-11-03",2790,16228,33,242
"2020-11-04",2819,16495,29,267
"2020-11-05",2846,16764,27,269
"2020-11-06",2878,17004,32,240
"2020-11-07",2913,17120,35,116
"2020-11-08",2948,17224,35,104
"2020-11-09",2974,17451,26,227
"2020-11-10",3010,17670,36,219
"2020-11-11",3035,17879,25,209
"2020-11-12",3067,18086,32,207
"2020-11-13",3091,18303,24,217
"2020-11-14",3119,18408,28,105
"2020-11-15",3136,18488,17,80
"2020-11-16",3157,18679,21,191
"2020-11-17",3174,18886,17,207
"2020-11-18",3199,19102,25,216
"2020-11-19",3220,19311,21,209
"2020-11-20",3243,19510,23,199
"2020-11-21",3270,19607,27,97
"2020-11-22",3284,19672,14,65
"2020-11-23",3298,19837,14,165
"2020-11-24",3319,20019,21,182
"2020-11-25",3340,20155,21,136
"2020-11-26",3362,20310,22,155
"2020-11-27",3386,20461,24,151
"2020-11-28",3404,20550,18,89
"2020-11-29",3425,20599,21,49
"2020-11-30",3445,20748,20,149
"2020-12-01",3459,20911,14,163
"2020-12-02",3480,21049,21,138
"2020-12-03",3505,21183,25,134
"2020-12-04",3530,21336,25,153
"2020-12-05",3544,21404,14,68
"2020-12-06",3571,21485,27,81
"2020-12-07",3592,21640,21,155
"2020-12-08",3609,21796,17,156
"2020-12-09",3626,21952,17,156
"2020-12-10",3653,22086,27,134
"2020-12-11",3669,22234,16,148
"2020-12-12",3697,22316,28,82
"2020-12-13",3722,22393,25,77
"2020-12-14",3750,22554,28,161
"2020-12-15",3771,22718,21,164
"2020-12-16",3799,22881,28,163
"2020-12-17",3829,23056,30,175
"2020-12-18",3848,23285,19,229
"2020-12-19",3883,23396,35,111
"2020-12-20",3921,23487,38,91
"2020-12-21",3942,23690,21,203
"2020-12-22",3974,23893,32,203
"2020-12-23",4015,24097,41,204
"2020-12-24",4050,24342,35,245
"2020-12-25",4079,24486,29,144
"2020-12-26",4110,24597,31,111
"2020-12-27",4150,24684,40,87
"2020-12-28",4185,24866,35,182
"2020-12-29",4221,25090,36,224
"2020-12-30",4260,25356,39,266
"2020-12-31",4300,25640,40,284
"2021-01-01",4330,25763,30,123
"2021-01-02",4368,25898,38,135
"2021-01-03",4410,26016,42,118
"2021-01-04",4458,26237,48,221
"2021-01-05",4497,26459,39,222
"2021-01-06",4536,26670,39,211
"2021-01-07",4569,26884,33,214
"2021-01-08",4605,27121,36,237
"2021-01-09",4634,27242,29,121
"2021-01-10",4668,27322,34,80
"2021-01-11",4693,27516,25,194
"2021-01-12",4721,27702,28,186
"2021-01-13",4725,27716,4,14
