"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2029,9791,5,25
"2020-08-21",2030,9821,1,30
"2020-08-22",2032,9832,2,11
"2020-08-23",2033,9840,1,8
"2020-08-24",2034,9854,1,14
"2020-08-25",2037,9877,3,23
"2020-08-26",2039,9896,2,19
"2020-08-27",2039,9907,0,11
"2020-08-28",2042,9924,3,17
"2020-08-29",2043,9933,1,9
"2020-08-30",2044,9937,1,4
"2020-08-31",2045,9950,1,13
"2020-09-01",2045,9967,0,17
"2020-09-02",2046,9985,1,18
"2020-09-03",2047,9997,1,12
"2020-09-04",2047,10015,0,18
"2020-09-05",2047,10022,0,7
"2020-09-06",2050,10030,3,8
"2020-09-07",2050,10042,0,12
"2020-09-08",2051,10063,1,21
"2020-09-09",2052,10086,1,23
"2020-09-10",2055,10105,3,19
"2020-09-11",2055,10122,0,17
"2020-09-12",2056,10136,1,14
"2020-09-13",2056,10152,0,16
"2020-09-14",2060,10177,4,25
"2020-09-15",2061,10205,1,28
"2020-09-16",2063,10244,2,39
"2020-09-17",2067,10277,4,33
"2020-09-18",2067,10316,0,39
"2020-09-19",2069,10341,2,25
"2020-09-20",2073,10363,4,22
"2020-09-21",2078,10400,5,37
"2020-09-22",2083,10446,5,46
"2020-09-23",2086,10499,3,53
"2020-09-24",2089,10554,3,55
"2020-09-25",2093,10626,4,72
"2020-09-26",2098,10666,5,40
"2020-09-27",2104,10709,6,43
"2020-09-28",2109,10766,5,57
"2020-09-29",2120,10842,11,76
"2020-09-30",2127,10918,7,76
"2020-10-01",2132,11008,5,90
"2020-10-02",2141,11106,9,98
"2020-10-03",2149,11154,8,48
"2020-10-04",2157,11204,8,50
"2020-10-05",2165,11299,8,95
"2020-10-06",2173,11408,8,109
"2020-10-07",2180,11524,7,116
"2020-10-08",2189,11635,9,111
"2020-10-09",2195,11782,6,147
"2020-10-10",2204,11869,9,87
"2020-10-11",2213,11938,9,69
"2020-10-12",2233,12049,20,111
"2020-10-13",2250,12223,17,174
"2020-10-14",2266,12376,16,153
"2020-10-15",2277,12512,11,136
"2020-10-16",2297,12699,20,187
"2020-10-17",2312,12815,15,116
"2020-10-18",2336,12902,24,87
"2020-10-19",2356,13050,20,148
"2020-10-20",2377,13245,21,195
"2020-10-21",2401,13404,24,159
"2020-10-22",2429,13584,28,180
"2020-10-23",2464,13793,35,209
"2020-10-24",2484,13930,20,137
"2020-10-25",2519,14043,35,113
"2020-10-26",2545,14271,26,228
"2020-10-27",2575,14511,30,240
"2020-10-28",2601,14760,26,249
"2020-10-29",2622,14990,21,230
"2020-10-30",2657,15215,35,225
"2020-10-31",2686,15367,29,152
"2020-11-01",2725,15486,39,119
"2020-11-02",2752,15727,27,241
"2020-11-03",2785,15969,33,242
"2020-11-04",2814,16234,29,265
"2020-11-05",2841,16502,27,268
"2020-11-06",2873,16742,32,240
"2020-11-07",2908,16858,35,116
"2020-11-08",2942,16962,34,104
"2020-11-09",2968,17186,26,224
"2020-11-10",3004,17400,36,214
"2020-11-11",3029,17607,25,207
"2020-11-12",3061,17811,32,204
"2020-11-13",3085,18028,24,217
"2020-11-14",3114,18131,29,103
"2020-11-15",3130,18211,16,80
"2020-11-16",3151,18402,21,191
"2020-11-17",3168,18608,17,206
"2020-11-18",3193,18822,25,214
"2020-11-19",3214,19029,21,207
"2020-11-20",3237,19228,23,199
"2020-11-21",3264,19323,27,95
"2020-11-22",3278,19388,14,65
"2020-11-23",3292,19553,14,165
"2020-11-24",3314,19733,22,180
"2020-11-25",3335,19868,21,135
"2020-11-26",3357,20019,22,151
"2020-11-27",3381,20169,24,150
"2020-11-28",3399,20257,18,88
"2020-11-29",3420,20306,21,49
"2020-11-30",3440,20454,20,148
"2020-12-01",3455,20617,15,163
"2020-12-02",3476,20755,21,138
"2020-12-03",3501,20887,25,132
"2020-12-04",3527,21039,26,152
"2020-12-05",3542,21109,15,70
"2020-12-06",3568,21190,26,81
"2020-12-07",3589,21344,21,154
"2020-12-08",3607,21503,18,159
"2020-12-09",3623,21661,16,158
"2020-12-10",3650,21795,27,134
"2020-12-11",3666,21942,16,147
"2020-12-12",3694,22023,28,81
"2020-12-13",3719,22100,25,77
"2020-12-14",3747,22260,28,160
"2020-12-15",3768,22424,21,164
"2020-12-16",3796,22586,28,162
"2020-12-17",3827,22762,31,176
"2020-12-18",3846,22994,19,232
"2020-12-19",3881,23107,35,113
"2020-12-20",3919,23200,38,93
"2020-12-21",3942,23406,23,206
"2020-12-22",3974,23618,32,212
"2020-12-23",4015,23832,41,214
"2020-12-24",4051,24085,36,253
"2020-12-25",4080,24232,29,147
"2020-12-26",4115,24344,35,112
"2020-12-27",4157,24435,42,91
"2020-12-28",4200,24625,43,190
"2020-12-29",4239,24854,39,229
"2020-12-30",4279,25124,40,270
"2020-12-31",4325,25421,46,297
"2021-01-01",4357,25552,32,131
"2021-01-02",4400,25695,43,143
"2021-01-03",4444,25821,44,126
"2021-01-04",4495,26048,51,227
"2021-01-05",4536,26277,41,229
"2021-01-06",4583,26495,47,218
"2021-01-07",4617,26730,34,235
"2021-01-08",4656,26988,39,258
"2021-01-09",4689,27118,33,130
"2021-01-10",4727,27209,38,91
"2021-01-11",4754,27428,27,219
"2021-01-12",4793,27653,39,225
"2021-01-13",4823,27866,30,213
"2021-01-14",4856,28048,33,182
"2021-01-15",4895,28274,39,226
"2021-01-16",4941,28403,46,129
"2021-01-17",4962,28495,21,92
"2021-01-18",4990,28663,28,168
"2021-01-19",5033,28853,43,190
"2021-01-20",5063,29031,30,178
"2021-01-21",5102,29193,39,162
"2021-01-22",5134,29365,32,172
"2021-01-23",5163,29453,29,88
"2021-01-24",5193,29522,30,69
"2021-01-25",5216,29700,23,178
"2021-01-26",5249,29895,33,195
"2021-01-27",5279,30078,30,183
"2021-01-28",5306,30233,27,155
"2021-01-29",5326,30393,20,160
"2021-01-30",5350,30464,24,71
"2021-01-31",5384,30545,34,81
"2021-02-01",5411,30707,27,162
"2021-02-02",5435,30894,24,187
"2021-02-03",5463,31064,28,170
"2021-02-04",5494,31210,31,146
"2021-02-05",5526,31417,32,207
"2021-02-06",5553,31514,27,97
"2021-02-07",5577,31566,24,52
"2021-02-08",5607,31735,30,169
"2021-02-09",5629,31885,22,150
"2021-02-10",5654,32032,25,147
"2021-02-11",5683,32185,29,153
"2021-02-12",5710,32351,27,166
"2021-02-13",5734,32442,24,91
"2021-02-14",5764,32507,30,65
"2021-02-15",5786,32653,22,146
"2021-02-16",5812,32789,26,136
"2021-02-17",5838,32933,26,144
"2021-02-18",5867,33073,29,140
"2021-02-19",5895,33241,28,168
"2021-02-20",5918,33327,23,86
"2021-02-21",5946,33397,28,70
"2021-02-22",5971,33525,25,128
"2021-02-23",5993,33687,22,162
"2021-02-24",6014,33831,21,144
"2021-02-25",6049,33977,35,146
"2021-02-26",6076,34118,27,141
"2021-02-27",6101,34195,25,77
"2021-02-28",6121,34267,20,72
"2021-03-01",6148,34401,27,134
"2021-03-02",6167,34553,19,152
"2021-03-03",6191,34689,24,136
"2021-03-04",6211,34834,20,145
"2021-03-05",6220,35003,9,169
"2021-03-06",6234,35104,14,101
"2021-03-07",6256,35171,22,67
"2021-03-08",6271,35323,15,152
"2021-03-09",6291,35486,20,163
"2021-03-10",6311,35638,20,152
"2021-03-11",6332,35780,21,142
"2021-03-12",6353,35943,21,163
"2021-03-13",6370,36039,17,96
"2021-03-14",6379,36102,9,63
"2021-03-15",6399,36262,20,160
"2021-03-16",6417,36420,18,158
"2021-03-17",6436,36568,19,148
"2021-03-18",6454,36731,18,163
"2021-03-19",6476,36897,22,166
"2021-03-20",6499,36992,23,95
"2021-03-21",6520,37089,21,97
"2021-03-22",6544,37291,24,202
"2021-03-23",6561,37488,17,197
"2021-03-24",6576,37678,15,190
"2021-03-25",6602,37866,26,188
"2021-03-26",6613,38063,11,197
"2021-03-27",6632,38192,19,129
"2021-03-28",6656,38298,24,106
"2021-03-29",6677,38498,21,200
"2021-03-30",6704,38711,27,213
"2021-03-31",6731,38897,27,186
"2021-04-01",6762,39113,31,216
"2021-04-02",6786,39308,24,195
"2021-04-03",6813,39438,27,130
"2021-04-04",6835,39544,22,106
"2021-04-05",6860,39668,25,124
"2021-04-06",6876,39856,16,188
"2021-04-07",6896,40075,20,219
"2021-04-08",6919,40297,23,222
"2021-04-09",6940,40534,21,237
"2021-04-10",6959,40666,19,132
"2021-04-11",6977,40794,18,128
"2021-04-12",7004,41004,27,210
"2021-04-13",7027,41216,23,212
"2021-04-14",7049,41419,22,203
"2021-04-15",7062,41591,13,172
"2021-04-16",7092,41802,30,211
"2021-04-17",7109,41932,17,130
"2021-04-18",7122,42019,13,87
"2021-04-19",7139,42237,17,218
"2021-04-20",7150,42451,11,214
"2021-04-21",7166,42635,16,184
"2021-04-22",7187,42852,21,217
"2021-04-23",7208,43115,21,263
"2021-04-24",7228,43261,20,146
"2021-04-25",7243,43380,15,119
"2021-04-26",7259,43596,16,216
"2021-04-27",7278,43749,19,153
"2021-04-28",7289,43930,11,181
"2021-04-29",7314,44127,25,197
"2021-04-30",7330,44372,16,245
"2021-05-01",7348,44536,18,164
"2021-05-02",7369,44665,21,129
"2021-05-03",7385,44881,16,216
"2021-05-04",7401,45139,16,258
"2021-05-05",7413,45289,12,150
"2021-05-06",7429,45456,16,167
"2021-05-07",7442,45680,13,224
"2021-05-08",7455,45828,13,148
"2021-05-09",7476,45939,21,111
"2021-05-10",7486,46141,10,202
"2021-05-11",7504,46349,18,208
"2021-05-12",7512,46575,8,226
"2021-05-13",7521,46684,9,109
"2021-05-14",7535,46888,14,204
"2021-05-15",7542,47016,7,128
"2021-05-16",7551,47091,9,75
"2021-05-17",7560,47256,9,165
"2021-05-18",7569,47452,9,196
"2021-05-19",7583,47611,14,159
"2021-05-20",7597,47745,14,134
"2021-05-21",7612,47891,15,146
"2021-05-22",7622,47986,10,95
"2021-05-23",7629,48057,7,71
"2021-05-24",7637,48135,8,78
"2021-05-25",7642,48247,5,112
"2021-05-26",7654,48376,12,129
"2021-05-27",7660,48474,6,98
"2021-05-28",7667,48578,7,104
"2021-05-29",7672,48636,5,58
"2021-05-30",7673,48671,1,35
"2021-05-31",7673,48678,0,7
