"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2029,9796,5,25
"2020-08-21",2030,9826,1,30
"2020-08-22",2032,9837,2,11
"2020-08-23",2033,9845,1,8
"2020-08-24",2034,9859,1,14
"2020-08-25",2037,9882,3,23
"2020-08-26",2039,9901,2,19
"2020-08-27",2039,9912,0,11
"2020-08-28",2042,9929,3,17
"2020-08-29",2043,9938,1,9
"2020-08-30",2044,9942,1,4
"2020-08-31",2045,9955,1,13
"2020-09-01",2045,9972,0,17
"2020-09-02",2046,9990,1,18
"2020-09-03",2047,10002,1,12
"2020-09-04",2047,10020,0,18
"2020-09-05",2047,10027,0,7
"2020-09-06",2050,10035,3,8
"2020-09-07",2050,10047,0,12
"2020-09-08",2051,10068,1,21
"2020-09-09",2052,10091,1,23
"2020-09-10",2055,10110,3,19
"2020-09-11",2055,10127,0,17
"2020-09-12",2056,10141,1,14
"2020-09-13",2056,10158,0,17
"2020-09-14",2060,10183,4,25
"2020-09-15",2061,10211,1,28
"2020-09-16",2063,10250,2,39
"2020-09-17",2067,10283,4,33
"2020-09-18",2067,10322,0,39
"2020-09-19",2069,10347,2,25
"2020-09-20",2073,10369,4,22
"2020-09-21",2078,10406,5,37
"2020-09-22",2083,10452,5,46
"2020-09-23",2086,10505,3,53
"2020-09-24",2089,10560,3,55
"2020-09-25",2093,10632,4,72
"2020-09-26",2098,10671,5,39
"2020-09-27",2104,10714,6,43
"2020-09-28",2109,10771,5,57
"2020-09-29",2120,10848,11,77
"2020-09-30",2127,10924,7,76
"2020-10-01",2132,11014,5,90
"2020-10-02",2141,11112,9,98
"2020-10-03",2149,11160,8,48
"2020-10-04",2157,11210,8,50
"2020-10-05",2165,11305,8,95
"2020-10-06",2173,11414,8,109
"2020-10-07",2180,11530,7,116
"2020-10-08",2189,11641,9,111
"2020-10-09",2195,11788,6,147
"2020-10-10",2204,11875,9,87
"2020-10-11",2213,11944,9,69
"2020-10-12",2233,12055,20,111
"2020-10-13",2250,12229,17,174
"2020-10-14",2266,12382,16,153
"2020-10-15",2277,12518,11,136
"2020-10-16",2297,12706,20,188
"2020-10-17",2312,12822,15,116
"2020-10-18",2336,12909,24,87
"2020-10-19",2356,13057,20,148
"2020-10-20",2377,13252,21,195
"2020-10-21",2401,13412,24,160
"2020-10-22",2429,13592,28,180
"2020-10-23",2464,13802,35,210
"2020-10-24",2484,13939,20,137
"2020-10-25",2519,14052,35,113
"2020-10-26",2545,14280,26,228
"2020-10-27",2575,14520,30,240
"2020-10-28",2601,14768,26,248
"2020-10-29",2622,14998,21,230
"2020-10-30",2657,15223,35,225
"2020-10-31",2686,15375,29,152
"2020-11-01",2725,15494,39,119
"2020-11-02",2752,15735,27,241
"2020-11-03",2785,15977,33,242
"2020-11-04",2814,16242,29,265
"2020-11-05",2841,16511,27,269
"2020-11-06",2873,16751,32,240
"2020-11-07",2908,16867,35,116
"2020-11-08",2942,16971,34,104
"2020-11-09",2968,17195,26,224
"2020-11-10",3004,17409,36,214
"2020-11-11",3029,17616,25,207
"2020-11-12",3061,17820,32,204
"2020-11-13",3085,18037,24,217
"2020-11-14",3114,18141,29,104
"2020-11-15",3130,18221,16,80
"2020-11-16",3151,18412,21,191
"2020-11-17",3168,18618,17,206
"2020-11-18",3193,18832,25,214
"2020-11-19",3214,19039,21,207
"2020-11-20",3237,19237,23,198
"2020-11-21",3264,19332,27,95
"2020-11-22",3278,19397,14,65
"2020-11-23",3292,19562,14,165
"2020-11-24",3314,19742,22,180
"2020-11-25",3335,19877,21,135
"2020-11-26",3357,20028,22,151
"2020-11-27",3381,20178,24,150
"2020-11-28",3399,20266,18,88
"2020-11-29",3420,20315,21,49
"2020-11-30",3440,20464,20,149
"2020-12-01",3455,20627,15,163
"2020-12-02",3476,20766,21,139
"2020-12-03",3501,20898,25,132
"2020-12-04",3527,21050,26,152
"2020-12-05",3542,21120,15,70
"2020-12-06",3568,21200,26,80
"2020-12-07",3589,21354,21,154
"2020-12-08",3607,21512,18,158
"2020-12-09",3623,21669,16,157
"2020-12-10",3650,21802,27,133
"2020-12-11",3666,21949,16,147
"2020-12-12",3694,22030,28,81
"2020-12-13",3719,22106,25,76
"2020-12-14",3747,22265,28,159
"2020-12-15",3768,22429,21,164
"2020-12-16",3796,22590,28,161
"2020-12-17",3827,22764,31,174
"2020-12-18",3846,22996,19,232
"2020-12-19",3882,23108,36,112
"2020-12-20",3920,23201,38,93
"2020-12-21",3943,23407,23,206
"2020-12-22",3975,23617,32,210
"2020-12-23",4016,23830,41,213
"2020-12-24",4052,24082,36,252
"2020-12-25",4081,24228,29,146
"2020-12-26",4116,24339,35,111
"2020-12-27",4157,24430,41,91
"2020-12-28",4199,24618,42,188
"2020-12-29",4238,24847,39,229
"2020-12-30",4278,25117,40,270
"2020-12-31",4324,25414,46,297
"2021-01-01",4356,25545,32,131
"2021-01-02",4399,25688,43,143
"2021-01-03",4443,25814,44,126
"2021-01-04",4494,26040,51,226
"2021-01-05",4534,26270,40,230
"2021-01-06",4581,26487,47,217
"2021-01-07",4614,26722,33,235
"2021-01-08",4653,26981,39,259
"2021-01-09",4686,27110,33,129
"2021-01-10",4724,27201,38,91
"2021-01-11",4751,27418,27,217
"2021-01-12",4790,27643,39,225
"2021-01-13",4819,27858,29,215
"2021-01-14",4853,28040,34,182
"2021-01-15",4892,28266,39,226
"2021-01-16",4938,28395,46,129
"2021-01-17",4959,28486,21,91
"2021-01-18",4987,28654,28,168
"2021-01-19",5030,28844,43,190
"2021-01-20",5060,29021,30,177
"2021-01-21",5099,29183,39,162
"2021-01-22",5131,29354,32,171
"2021-01-23",5160,29443,29,89
"2021-01-24",5190,29512,30,69
"2021-01-25",5213,29689,23,177
"2021-01-26",5246,29883,33,194
"2021-01-27",5275,30066,29,183
"2021-01-28",5302,30221,27,155
"2021-01-29",5322,30381,20,160
"2021-01-30",5346,30452,24,71
"2021-01-31",5380,30532,34,80
"2021-02-01",5407,30693,27,161
"2021-02-02",5431,30880,24,187
"2021-02-03",5459,31051,28,171
"2021-02-04",5489,31193,30,142
"2021-02-05",5521,31398,32,205
"2021-02-06",5548,31495,27,97
"2021-02-07",5572,31545,24,50
"2021-02-08",5603,31713,31,168
"2021-02-09",5625,31861,22,148
"2021-02-10",5649,32008,24,147
"2021-02-11",5678,32159,29,151
"2021-02-12",5705,32320,27,161
"2021-02-13",5728,32409,23,89
"2021-02-14",5757,32473,29,64
"2021-02-15",5779,32618,22,145
"2021-02-16",5805,32753,26,135
"2021-02-17",5831,32893,26,140
"2021-02-18",5860,33032,29,139
"2021-02-19",5888,33196,28,164
"2021-02-20",5911,33282,23,86
"2021-02-21",5938,33349,27,67
"2021-02-22",5962,33473,24,124
"2021-02-23",5984,33633,22,160
"2021-02-24",6005,33776,21,143
"2021-02-25",6040,33920,35,144
"2021-02-26",6066,34060,26,140
"2021-02-27",6091,34138,25,78
"2021-02-28",6111,34209,20,71
"2021-03-01",6137,34344,26,135
"2021-03-02",6156,34495,19,151
"2021-03-03",6180,34631,24,136
"2021-03-04",6200,34777,20,146
"2021-03-05",6209,34942,9,165
"2021-03-06",6222,35043,13,101
"2021-03-07",6245,35110,23,67
"2021-03-08",6260,35259,15,149
"2021-03-09",6280,35418,20,159
"2021-03-10",6301,35569,21,151
"2021-03-11",6321,35710,20,141
"2021-03-12",6342,35870,21,160
"2021-03-13",6359,35963,17,93
"2021-03-14",6368,36025,9,62
"2021-03-15",6387,36185,19,160
"2021-03-16",6403,36346,16,161
"2021-03-17",6419,36493,16,147
"2021-03-18",6437,36654,18,161
"2021-03-19",6460,36814,23,160
"2021-03-20",6483,36909,23,95
"2021-03-21",6503,37003,20,94
"2021-03-22",6524,37198,21,195
"2021-03-23",6543,37392,19,194
"2021-03-24",6557,37571,14,179
"2021-03-25",6576,37729,19,158
"2021-03-26",6579,37736,3,7
