"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2026,9799,5,25
"2020-08-21",2027,9829,1,30
"2020-08-22",2029,9840,2,11
"2020-08-23",2030,9848,1,8
"2020-08-24",2031,9862,1,14
"2020-08-25",2034,9885,3,23
"2020-08-26",2036,9904,2,19
"2020-08-27",2036,9915,0,11
"2020-08-28",2039,9932,3,17
"2020-08-29",2040,9941,1,9
"2020-08-30",2041,9945,1,4
"2020-08-31",2042,9958,1,13
"2020-09-01",2042,9975,0,17
"2020-09-02",2043,9993,1,18
"2020-09-03",2044,10005,1,12
"2020-09-04",2044,10023,0,18
"2020-09-05",2044,10030,0,7
"2020-09-06",2047,10038,3,8
"2020-09-07",2047,10050,0,12
"2020-09-08",2048,10071,1,21
"2020-09-09",2049,10094,1,23
"2020-09-10",2052,10113,3,19
"2020-09-11",2052,10130,0,17
"2020-09-12",2053,10144,1,14
"2020-09-13",2053,10161,0,17
"2020-09-14",2057,10186,4,25
"2020-09-15",2058,10215,1,29
"2020-09-16",2060,10254,2,39
"2020-09-17",2064,10287,4,33
"2020-09-18",2064,10326,0,39
"2020-09-19",2066,10351,2,25
"2020-09-20",2070,10373,4,22
"2020-09-21",2075,10410,5,37
"2020-09-22",2080,10456,5,46
"2020-09-23",2083,10509,3,53
"2020-09-24",2086,10564,3,55
"2020-09-25",2090,10636,4,72
"2020-09-26",2095,10675,5,39
"2020-09-27",2101,10718,6,43
"2020-09-28",2106,10775,5,57
"2020-09-29",2117,10852,11,77
"2020-09-30",2124,10928,7,76
"2020-10-01",2129,11018,5,90
"2020-10-02",2138,11116,9,98
"2020-10-03",2146,11164,8,48
"2020-10-04",2154,11214,8,50
"2020-10-05",2162,11309,8,95
"2020-10-06",2170,11418,8,109
"2020-10-07",2177,11534,7,116
"2020-10-08",2186,11644,9,110
"2020-10-09",2192,11791,6,147
"2020-10-10",2201,11878,9,87
"2020-10-11",2210,11947,9,69
"2020-10-12",2230,12058,20,111
"2020-10-13",2247,12232,17,174
"2020-10-14",2263,12385,16,153
"2020-10-15",2274,12521,11,136
"2020-10-16",2294,12709,20,188
"2020-10-17",2309,12825,15,116
"2020-10-18",2333,12912,24,87
"2020-10-19",2353,13060,20,148
"2020-10-20",2374,13255,21,195
"2020-10-21",2398,13415,24,160
"2020-10-22",2426,13594,28,179
"2020-10-23",2461,13804,35,210
"2020-10-24",2481,13941,20,137
"2020-10-25",2516,14054,35,113
"2020-10-26",2542,14282,26,228
"2020-10-27",2572,14522,30,240
"2020-10-28",2598,14770,26,248
"2020-10-29",2619,15000,21,230
"2020-10-30",2654,15225,35,225
"2020-10-31",2683,15377,29,152
"2020-11-01",2722,15496,39,119
"2020-11-02",2749,15737,27,241
"2020-11-03",2782,15979,33,242
"2020-11-04",2811,16244,29,265
"2020-11-05",2838,16513,27,269
"2020-11-06",2870,16753,32,240
"2020-11-07",2905,16869,35,116
"2020-11-08",2939,16973,34,104
"2020-11-09",2965,17197,26,224
"2020-11-10",3001,17411,36,214
"2020-11-11",3026,17618,25,207
"2020-11-12",3058,17822,32,204
"2020-11-13",3082,18039,24,217
"2020-11-14",3111,18143,29,104
"2020-11-15",3127,18223,16,80
"2020-11-16",3148,18414,21,191
"2020-11-17",3165,18620,17,206
"2020-11-18",3190,18834,25,214
"2020-11-19",3211,19041,21,207
"2020-11-20",3234,19239,23,198
"2020-11-21",3261,19334,27,95
"2020-11-22",3275,19399,14,65
"2020-11-23",3289,19564,14,165
"2020-11-24",3311,19744,22,180
"2020-11-25",3332,19879,21,135
"2020-11-26",3354,20030,22,151
"2020-11-27",3378,20180,24,150
"2020-11-28",3396,20268,18,88
"2020-11-29",3417,20317,21,49
"2020-11-30",3437,20466,20,149
"2020-12-01",3452,20628,15,162
"2020-12-02",3473,20766,21,138
"2020-12-03",3498,20899,25,133
"2020-12-04",3524,21052,26,153
"2020-12-05",3539,21122,15,70
"2020-12-06",3565,21203,26,81
"2020-12-07",3586,21357,21,154
"2020-12-08",3604,21513,18,156
"2020-12-09",3620,21667,16,154
"2020-12-10",3647,21800,27,133
"2020-12-11",3663,21947,16,147
"2020-12-12",3691,22028,28,81
"2020-12-13",3716,22104,25,76
"2020-12-14",3744,22263,28,159
"2020-12-15",3765,22428,21,165
"2020-12-16",3793,22589,28,161
"2020-12-17",3824,22763,31,174
"2020-12-18",3843,22992,19,229
"2020-12-19",3879,23103,36,111
"2020-12-20",3917,23193,38,90
"2020-12-21",3938,23394,21,201
"2020-12-22",3970,23598,32,204
"2020-12-23",4011,23803,41,205
"2020-12-24",4046,24049,35,246
"2020-12-25",4075,24193,29,144
"2020-12-26",4106,24303,31,110
"2020-12-27",4146,24391,40,88
"2020-12-28",4185,24576,39,185
"2020-12-29",4224,24802,39,226
"2020-12-30",4263,25066,39,264
"2020-12-31",4308,25350,45,284
"2021-01-01",4340,25477,32,127
"2021-01-02",4382,25612,42,135
"2021-01-03",4425,25735,43,123
"2021-01-04",4474,25956,49,221
"2021-01-05",4513,26181,39,225
"2021-01-06",4559,26392,46,211
"2021-01-07",4592,26614,33,222
"2021-01-08",4631,26866,39,252
"2021-01-09",4663,26993,32,127
"2021-01-10",4699,27080,36,87
"2021-01-11",4726,27290,27,210
"2021-01-12",4763,27506,37,216
"2021-01-13",4790,27711,27,205
"2021-01-14",4822,27888,32,177
"2021-01-15",4859,28100,37,212
"2021-01-16",4904,28224,45,124
"2021-01-17",4925,28316,21,92
"2021-01-18",4951,28478,26,162
"2021-01-19",4992,28662,41,184
"2021-01-20",5022,28837,30,175
"2021-01-21",5057,28988,35,151
"2021-01-22",5089,29153,32,165
"2021-01-23",5115,29240,26,87
"2021-01-24",5142,29311,27,71
"2021-01-25",5164,29484,22,173
"2021-01-26",5196,29670,32,186
"2021-01-27",5224,29837,28,167
"2021-01-28",5249,29984,25,147
"2021-01-29",5269,30138,20,154
"2021-01-30",5292,30207,23,69
"2021-01-31",5325,30281,33,74
"2021-02-01",5349,30437,24,156
"2021-02-02",5363,30596,14,159
"2021-02-03",5365,30610,2,14
