"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2028,9797,5,25
"2020-08-21",2029,9827,1,30
"2020-08-22",2031,9838,2,11
"2020-08-23",2032,9846,1,8
"2020-08-24",2033,9860,1,14
"2020-08-25",2036,9883,3,23
"2020-08-26",2038,9902,2,19
"2020-08-27",2038,9913,0,11
"2020-08-28",2041,9930,3,17
"2020-08-29",2042,9939,1,9
"2020-08-30",2043,9943,1,4
"2020-08-31",2044,9956,1,13
"2020-09-01",2044,9973,0,17
"2020-09-02",2045,9991,1,18
"2020-09-03",2046,10003,1,12
"2020-09-04",2046,10021,0,18
"2020-09-05",2046,10028,0,7
"2020-09-06",2049,10036,3,8
"2020-09-07",2049,10048,0,12
"2020-09-08",2050,10069,1,21
"2020-09-09",2051,10092,1,23
"2020-09-10",2054,10111,3,19
"2020-09-11",2054,10128,0,17
"2020-09-12",2055,10142,1,14
"2020-09-13",2055,10159,0,17
"2020-09-14",2059,10184,4,25
"2020-09-15",2060,10213,1,29
"2020-09-16",2062,10252,2,39
"2020-09-17",2066,10285,4,33
"2020-09-18",2066,10324,0,39
"2020-09-19",2068,10349,2,25
"2020-09-20",2072,10371,4,22
"2020-09-21",2077,10408,5,37
"2020-09-22",2082,10454,5,46
"2020-09-23",2085,10507,3,53
"2020-09-24",2088,10562,3,55
"2020-09-25",2092,10634,4,72
"2020-09-26",2097,10673,5,39
"2020-09-27",2103,10716,6,43
"2020-09-28",2108,10773,5,57
"2020-09-29",2119,10850,11,77
"2020-09-30",2126,10926,7,76
"2020-10-01",2131,11016,5,90
"2020-10-02",2140,11114,9,98
"2020-10-03",2148,11162,8,48
"2020-10-04",2156,11212,8,50
"2020-10-05",2164,11307,8,95
"2020-10-06",2172,11416,8,109
"2020-10-07",2179,11532,7,116
"2020-10-08",2188,11643,9,111
"2020-10-09",2194,11790,6,147
"2020-10-10",2203,11877,9,87
"2020-10-11",2212,11946,9,69
"2020-10-12",2232,12057,20,111
"2020-10-13",2249,12231,17,174
"2020-10-14",2265,12384,16,153
"2020-10-15",2276,12520,11,136
"2020-10-16",2296,12708,20,188
"2020-10-17",2311,12824,15,116
"2020-10-18",2335,12911,24,87
"2020-10-19",2355,13059,20,148
"2020-10-20",2376,13254,21,195
"2020-10-21",2400,13414,24,160
"2020-10-22",2428,13594,28,180
"2020-10-23",2463,13804,35,210
"2020-10-24",2483,13941,20,137
"2020-10-25",2518,14054,35,113
"2020-10-26",2544,14282,26,228
"2020-10-27",2574,14522,30,240
"2020-10-28",2600,14770,26,248
"2020-10-29",2621,15000,21,230
"2020-10-30",2656,15225,35,225
"2020-10-31",2685,15377,29,152
"2020-11-01",2724,15496,39,119
"2020-11-02",2751,15737,27,241
"2020-11-03",2784,15979,33,242
"2020-11-04",2813,16244,29,265
"2020-11-05",2840,16513,27,269
"2020-11-06",2872,16754,32,241
"2020-11-07",2907,16870,35,116
"2020-11-08",2941,16974,34,104
"2020-11-09",2967,17198,26,224
"2020-11-10",3003,17412,36,214
"2020-11-11",3028,17619,25,207
"2020-11-12",3060,17823,32,204
"2020-11-13",3084,18040,24,217
"2020-11-14",3113,18144,29,104
"2020-11-15",3129,18224,16,80
"2020-11-16",3150,18415,21,191
"2020-11-17",3167,18621,17,206
"2020-11-18",3192,18835,25,214
"2020-11-19",3213,19042,21,207
"2020-11-20",3236,19240,23,198
"2020-11-21",3263,19335,27,95
"2020-11-22",3277,19400,14,65
"2020-11-23",3291,19565,14,165
"2020-11-24",3313,19745,22,180
"2020-11-25",3334,19880,21,135
"2020-11-26",3356,20031,22,151
"2020-11-27",3380,20181,24,150
"2020-11-28",3398,20269,18,88
"2020-11-29",3419,20318,21,49
"2020-11-30",3439,20467,20,149
"2020-12-01",3454,20630,15,163
"2020-12-02",3475,20769,21,139
"2020-12-03",3500,20901,25,132
"2020-12-04",3526,21053,26,152
"2020-12-05",3541,21123,15,70
"2020-12-06",3567,21203,26,80
"2020-12-07",3588,21357,21,154
"2020-12-08",3606,21515,18,158
"2020-12-09",3622,21672,16,157
"2020-12-10",3649,21805,27,133
"2020-12-11",3665,21952,16,147
"2020-12-12",3693,22033,28,81
"2020-12-13",3718,22109,25,76
"2020-12-14",3746,22268,28,159
"2020-12-15",3767,22433,21,165
"2020-12-16",3795,22594,28,161
"2020-12-17",3826,22768,31,174
"2020-12-18",3845,23000,19,232
"2020-12-19",3881,23112,36,112
"2020-12-20",3919,23205,38,93
"2020-12-21",3942,23411,23,206
"2020-12-22",3974,23621,32,210
"2020-12-23",4015,23835,41,214
"2020-12-24",4051,24088,36,253
"2020-12-25",4080,24234,29,146
"2020-12-26",4115,24345,35,111
"2020-12-27",4156,24436,41,91
"2020-12-28",4198,24624,42,188
"2020-12-29",4237,24853,39,229
"2020-12-30",4277,25123,40,270
"2020-12-31",4323,25421,46,298
"2021-01-01",4355,25552,32,131
"2021-01-02",4398,25696,43,144
"2021-01-03",4442,25823,44,127
"2021-01-04",4493,26049,51,226
"2021-01-05",4533,26280,40,231
"2021-01-06",4580,26496,47,216
"2021-01-07",4613,26731,33,235
"2021-01-08",4652,26990,39,259
"2021-01-09",4685,27119,33,129
"2021-01-10",4723,27209,38,90
"2021-01-11",4750,27427,27,218
"2021-01-12",4789,27651,39,224
"2021-01-13",4818,27865,29,214
"2021-01-14",4852,28047,34,182
"2021-01-15",4891,28273,39,226
"2021-01-16",4937,28400,46,127
"2021-01-17",4958,28490,21,90
"2021-01-18",4984,28656,26,166
"2021-01-19",5027,28846,43,190
"2021-01-20",5057,29024,30,178
"2021-01-21",5095,29186,38,162
"2021-01-22",5127,29355,32,169
"2021-01-23",5156,29445,29,90
"2021-01-24",5186,29514,30,69
"2021-01-25",5209,29691,23,177
"2021-01-26",5241,29884,32,193
"2021-01-27",5270,30065,29,181
"2021-01-28",5297,30220,27,155
"2021-01-29",5317,30379,20,159
"2021-01-30",5341,30450,24,71
"2021-01-31",5375,30528,34,78
"2021-02-01",5402,30690,27,162
"2021-02-02",5426,30877,24,187
"2021-02-03",5453,31047,27,170
"2021-02-04",5484,31188,31,141
"2021-02-05",5516,31394,32,206
"2021-02-06",5543,31491,27,97
"2021-02-07",5566,31541,23,50
"2021-02-08",5597,31708,31,167
"2021-02-09",5619,31857,22,149
"2021-02-10",5643,32005,24,148
"2021-02-11",5672,32156,29,151
"2021-02-12",5700,32317,28,161
"2021-02-13",5723,32405,23,88
"2021-02-14",5752,32468,29,63
"2021-02-15",5774,32611,22,143
"2021-02-16",5801,32746,27,135
"2021-02-17",5826,32884,25,138
"2021-02-18",5853,33026,27,142
"2021-02-19",5881,33190,28,164
"2021-02-20",5902,33274,21,84
"2021-02-21",5928,33339,26,65
"2021-02-22",5949,33461,21,122
"2021-02-23",5961,33584,12,123
"2021-02-24",5966,33594,5,10
