"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-05-16",1861,8558,6,21
"2020-05-17",1866,8570,5,12
"2020-05-18",1871,8611,5,41
"2020-05-19",1875,8659,4,48
"2020-05-20",1877,8711,2,52
"2020-05-21",1878,8729,1,18
"2020-05-22",1883,8785,5,56
"2020-05-23",1886,8815,3,30
"2020-05-24",1889,8832,3,17
"2020-05-25",1894,8865,5,33
"2020-05-26",1903,8911,9,46
"2020-05-27",1912,8949,9,38
"2020-05-28",1914,8977,2,28
"2020-05-29",1917,9014,3,37
"2020-05-30",1923,9033,6,19
"2020-05-31",1927,9043,4,10
"2020-06-01",1933,9055,6,12
"2020-06-02",1940,9077,7,22
"2020-06-03",1942,9112,2,35
"2020-06-04",1947,9144,5,32
"2020-06-05",1951,9181,4,37
"2020-06-06",1953,9194,2,13
"2020-06-07",1958,9206,5,12
"2020-06-08",1964,9236,6,30
"2020-06-09",1968,9258,4,22
"2020-06-10",1969,9274,1,16
"2020-06-11",1971,9285,2,11
"2020-06-12",1973,9309,2,24
"2020-06-13",1975,9316,2,7
"2020-06-14",1975,9323,0,7
"2020-06-15",1976,9335,1,12
"2020-06-16",1978,9351,2,16
"2020-06-17",1978,9365,0,14
"2020-06-18",1979,9379,1,14
"2020-06-19",1980,9402,1,23
"2020-06-20",1980,9412,0,10
"2020-06-21",1981,9420,1,8
"2020-06-22",1981,9433,0,13
"2020-06-23",1981,9451,0,18
"2020-06-24",1982,9457,1,6
"2020-06-25",1984,9466,2,9
"2020-06-26",1986,9485,2,19
"2020-06-27",1987,9491,1,6
"2020-06-28",1988,9495,1,4
"2020-06-29",1990,9515,2,20
"2020-06-30",1990,9528,0,13
"2020-07-01",1993,9536,3,8
"2020-07-02",1994,9542,1,6
"2020-07-03",1994,9554,0,12
"2020-07-04",1995,9558,1,4
"2020-07-05",1995,9561,0,3
"2020-07-06",1995,9564,0,3
"2020-07-07",1995,9572,0,8
"2020-07-08",1997,9578,2,6
"2020-07-09",1997,9581,0,3
"2020-07-10",1997,9593,0,12
"2020-07-11",2000,9595,3,2
"2020-07-12",2000,9597,0,2
"2020-07-13",2001,9604,1,7
"2020-07-14",2002,9615,1,11
"2020-07-15",2005,9624,3,9
"2020-07-16",2006,9632,1,8
"2020-07-17",2006,9641,0,9
"2020-07-18",2006,9646,0,5
"2020-07-19",2007,9650,1,4
"2020-07-20",2009,9659,2,9
"2020-07-21",2009,9674,0,15
"2020-07-22",2009,9682,0,8
"2020-07-23",2009,9692,0,10
"2020-07-24",2010,9703,1,11
"2020-07-25",2010,9705,0,2
"2020-07-26",2010,9707,0,2
"2020-07-27",2011,9715,1,8
"2020-07-28",2012,9727,1,12
"2020-07-29",2012,9739,0,12
"2020-07-30",2012,9748,0,9
"2020-07-31",2012,9755,0,7
"2020-08-01",2012,9759,0,4
"2020-08-02",2012,9766,0,7
"2020-08-03",2013,9779,1,13
"2020-08-04",2014,9793,1,14
"2020-08-05",2014,9805,0,12
"2020-08-06",2014,9813,0,8
"2020-08-07",2015,9825,1,12
"2020-08-08",2015,9833,0,8
"2020-08-09",2018,9839,3,6
"2020-08-10",2019,9848,1,9
"2020-08-11",2019,9860,0,12
"2020-08-12",2020,9880,1,20
"2020-08-13",2021,9894,1,14
"2020-08-14",2023,9913,2,19
"2020-08-15",2025,9922,2,9
"2020-08-16",2026,9929,1,7
"2020-08-17",2026,9948,0,19
"2020-08-18",2026,9962,0,14
"2020-08-19",2028,9974,2,12
"2020-08-20",2033,9999,5,25
"2020-08-21",2034,10030,1,31
"2020-08-22",2036,10041,2,11
"2020-08-23",2037,10050,1,9
"2020-08-24",2038,10064,1,14
"2020-08-25",2041,10088,3,24
"2020-08-26",2044,10107,3,19
"2020-08-27",2044,10118,0,11
"2020-08-28",2047,10136,3,18
"2020-08-29",2048,10145,1,9
"2020-08-30",2049,10149,1,4
"2020-08-31",2050,10163,1,14
"2020-09-01",2050,10181,0,18
"2020-09-02",2051,10200,1,19
"2020-09-03",2052,10212,1,12
"2020-09-04",2052,10231,0,19
"2020-09-05",2052,10239,0,8
"2020-09-06",2055,10248,3,9
"2020-09-07",2055,10260,0,12
"2020-09-08",2056,10282,1,22
"2020-09-09",2057,10305,1,23
"2020-09-10",2060,10325,3,20
"2020-09-11",2060,10343,0,18
"2020-09-12",2061,10358,1,15
"2020-09-13",2061,10376,0,18
"2020-09-14",2065,10402,4,26
"2020-09-15",2066,10431,1,29
"2020-09-16",2068,10471,2,40
"2020-09-17",2072,10506,4,35
"2020-09-18",2072,10547,0,41
"2020-09-19",2074,10572,2,25
"2020-09-20",2078,10596,4,24
"2020-09-21",2083,10633,5,37
"2020-09-22",2088,10680,5,47
"2020-09-23",2091,10735,3,55
"2020-09-24",2094,10792,3,57
"2020-09-25",2098,10865,4,73
"2020-09-26",2103,10905,5,40
"2020-09-27",2109,10949,6,44
"2020-09-28",2114,11007,5,58
"2020-09-29",2125,11085,11,78
"2020-09-30",2133,11161,8,76
"2020-10-01",2138,11252,5,91
"2020-10-02",2147,11352,9,100
"2020-10-03",2155,11403,8,51
"2020-10-04",2163,11454,8,51
"2020-10-05",2171,11549,8,95
"2020-10-06",2179,11659,8,110
"2020-10-07",2186,11774,7,115
"2020-10-08",2195,11885,9,111
"2020-10-09",2201,12032,6,147
"2020-10-10",2210,12120,9,88
"2020-10-11",2219,12190,9,70
"2020-10-12",2239,12304,20,114
"2020-10-13",2256,12480,17,176
"2020-10-14",2272,12634,16,154
"2020-10-15",2283,12772,11,138
"2020-10-16",2303,12955,20,183
"2020-10-17",2318,13071,15,116
"2020-10-18",2342,13160,24,89
"2020-10-19",2362,13309,20,149
"2020-10-20",2383,13504,21,195
"2020-10-21",2409,13665,26,161
"2020-10-22",2437,13843,28,178
"2020-10-23",2471,14056,34,213
"2020-10-24",2490,14191,19,135
"2020-10-25",2526,14303,36,112
"2020-10-26",2552,14529,26,226
"2020-10-27",2581,14771,29,242
"2020-10-28",2608,15021,27,250
"2020-10-29",2629,15251,21,230
"2020-10-30",2664,15475,35,224
"2020-10-31",2693,15628,29,153
"2020-11-01",2731,15745,38,117
"2020-11-02",2758,15985,27,240
"2020-11-03",2791,16221,33,236
"2020-11-04",2820,16484,29,263
"2020-11-05",2847,16747,27,263
"2020-11-06",2879,16986,32,239
"2020-11-07",2913,17100,34,114
"2020-11-08",2948,17202,35,102
"2020-11-09",2973,17423,25,221
"2020-11-10",3009,17640,36,217
"2020-11-11",3034,17849,25,209
"2020-11-12",3066,18055,32,206
"2020-11-13",3089,18267,23,212
"2020-11-14",3117,18369,28,102
"2020-11-15",3134,18447,17,78
"2020-11-16",3154,18634,20,187
"2020-11-17",3171,18839,17,205
"2020-11-18",3196,19048,25,209
"2020-11-19",3217,19255,21,207
"2020-11-20",3239,19452,22,197
"2020-11-21",3266,19550,27,98
"2020-11-22",3280,19615,14,65
"2020-11-23",3294,19777,14,162
"2020-11-24",3315,19959,21,182
"2020-11-25",3335,20095,20,136
"2020-11-26",3356,20247,21,152
"2020-11-27",3380,20398,24,151
"2020-11-28",3398,20486,18,88
"2020-11-29",3419,20535,21,49
"2020-11-30",3439,20682,20,147
"2020-12-01",3453,20842,14,160
"2020-12-02",3474,20977,21,135
"2020-12-03",3499,21108,25,131
"2020-12-04",3523,21256,24,148
"2020-12-05",3537,21323,14,67
"2020-12-06",3564,21404,27,81
"2020-12-07",3585,21557,21,153
"2020-12-08",3602,21707,17,150
"2020-12-09",3617,21862,15,155
"2020-12-10",3644,21996,27,134
"2020-12-11",3660,22142,16,146
"2020-12-12",3687,22224,27,82
"2020-12-13",3712,22299,25,75
"2020-12-14",3740,22460,28,161
"2020-12-15",3761,22618,21,158
"2020-12-16",3788,22778,27,160
"2020-12-17",3817,22948,29,170
"2020-12-18",3835,23171,18,223
"2020-12-19",3870,23282,35,111
"2020-12-20",3907,23373,37,91
"2020-12-21",3928,23573,21,200
"2020-12-22",3960,23776,32,203
"2020-12-23",4001,23977,41,201
"2020-12-24",4036,24216,35,239
"2020-12-25",4065,24357,29,141
"2020-12-26",4096,24466,31,109
"2020-12-27",4135,24553,39,87
"2020-12-28",4169,24731,34,178
"2020-12-29",4201,24941,32,210
"2020-12-30",4237,25181,36,240
"2020-12-31",4271,25423,34,242
"2021-01-01",4293,25520,22,97
"2021-01-02",4318,25632,25,112
"2021-01-03",4322,25634,4,2
