"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-08-20",2029,9793,5,25
"2020-08-21",2030,9823,1,30
"2020-08-22",2032,9834,2,11
"2020-08-23",2033,9842,1,8
"2020-08-24",2034,9856,1,14
"2020-08-25",2037,9879,3,23
"2020-08-26",2039,9898,2,19
"2020-08-27",2039,9909,0,11
"2020-08-28",2042,9926,3,17
"2020-08-29",2043,9935,1,9
"2020-08-30",2044,9939,1,4
"2020-08-31",2045,9952,1,13
"2020-09-01",2045,9969,0,17
"2020-09-02",2046,9987,1,18
"2020-09-03",2047,9999,1,12
"2020-09-04",2047,10017,0,18
"2020-09-05",2047,10024,0,7
"2020-09-06",2050,10032,3,8
"2020-09-07",2050,10044,0,12
"2020-09-08",2051,10065,1,21
"2020-09-09",2052,10088,1,23
"2020-09-10",2055,10107,3,19
"2020-09-11",2055,10124,0,17
"2020-09-12",2056,10138,1,14
"2020-09-13",2056,10154,0,16
"2020-09-14",2060,10179,4,25
"2020-09-15",2061,10207,1,28
"2020-09-16",2063,10246,2,39
"2020-09-17",2067,10279,4,33
"2020-09-18",2067,10318,0,39
"2020-09-19",2069,10343,2,25
"2020-09-20",2073,10365,4,22
"2020-09-21",2078,10402,5,37
"2020-09-22",2083,10448,5,46
"2020-09-23",2086,10501,3,53
"2020-09-24",2089,10556,3,55
"2020-09-25",2093,10628,4,72
"2020-09-26",2098,10667,5,39
"2020-09-27",2104,10710,6,43
"2020-09-28",2109,10767,5,57
"2020-09-29",2120,10844,11,77
"2020-09-30",2127,10920,7,76
"2020-10-01",2132,11010,5,90
"2020-10-02",2141,11108,9,98
"2020-10-03",2149,11156,8,48
"2020-10-04",2157,11206,8,50
"2020-10-05",2165,11301,8,95
"2020-10-06",2173,11410,8,109
"2020-10-07",2180,11526,7,116
"2020-10-08",2189,11637,9,111
"2020-10-09",2195,11784,6,147
"2020-10-10",2204,11871,9,87
"2020-10-11",2213,11940,9,69
"2020-10-12",2233,12051,20,111
"2020-10-13",2250,12225,17,174
"2020-10-14",2266,12378,16,153
"2020-10-15",2277,12514,11,136
"2020-10-16",2297,12701,20,187
"2020-10-17",2312,12817,15,116
"2020-10-18",2336,12904,24,87
"2020-10-19",2356,13052,20,148
"2020-10-20",2377,13247,21,195
"2020-10-21",2401,13406,24,159
"2020-10-22",2429,13586,28,180
"2020-10-23",2464,13795,35,209
"2020-10-24",2484,13932,20,137
"2020-10-25",2519,14045,35,113
"2020-10-26",2545,14273,26,228
"2020-10-27",2575,14513,30,240
"2020-10-28",2601,14761,26,248
"2020-10-29",2622,14991,21,230
"2020-10-30",2657,15216,35,225
"2020-10-31",2686,15368,29,152
"2020-11-01",2725,15487,39,119
"2020-11-02",2752,15728,27,241
"2020-11-03",2785,15970,33,242
"2020-11-04",2814,16235,29,265
"2020-11-05",2841,16504,27,269
"2020-11-06",2873,16744,32,240
"2020-11-07",2908,16860,35,116
"2020-11-08",2942,16964,34,104
"2020-11-09",2968,17188,26,224
"2020-11-10",3004,17402,36,214
"2020-11-11",3029,17609,25,207
"2020-11-12",3061,17813,32,204
"2020-11-13",3085,18030,24,217
"2020-11-14",3114,18133,29,103
"2020-11-15",3130,18213,16,80
"2020-11-16",3151,18404,21,191
"2020-11-17",3168,18610,17,206
"2020-11-18",3193,18824,25,214
"2020-11-19",3214,19031,21,207
"2020-11-20",3237,19230,23,199
"2020-11-21",3264,19325,27,95
"2020-11-22",3278,19390,14,65
"2020-11-23",3292,19555,14,165
"2020-11-24",3314,19735,22,180
"2020-11-25",3335,19870,21,135
"2020-11-26",3357,20021,22,151
"2020-11-27",3381,20171,24,150
"2020-11-28",3399,20259,18,88
"2020-11-29",3420,20308,21,49
"2020-11-30",3440,20457,20,149
"2020-12-01",3455,20620,15,163
"2020-12-02",3476,20759,21,139
"2020-12-03",3501,20891,25,132
"2020-12-04",3527,21043,26,152
"2020-12-05",3542,21113,15,70
"2020-12-06",3568,21193,26,80
"2020-12-07",3589,21347,21,154
"2020-12-08",3607,21505,18,158
"2020-12-09",3623,21662,16,157
"2020-12-10",3650,21795,27,133
"2020-12-11",3666,21942,16,147
"2020-12-12",3694,22022,28,80
"2020-12-13",3719,22098,25,76
"2020-12-14",3747,22257,28,159
"2020-12-15",3768,22421,21,164
"2020-12-16",3796,22582,28,161
"2020-12-17",3827,22756,31,174
"2020-12-18",3846,22988,19,232
"2020-12-19",3882,23100,36,112
"2020-12-20",3920,23193,38,93
"2020-12-21",3943,23399,23,206
"2020-12-22",3975,23610,32,211
"2020-12-23",4016,23824,41,214
"2020-12-24",4052,24076,36,252
"2020-12-25",4081,24223,29,147
"2020-12-26",4116,24334,35,111
"2020-12-27",4157,24425,41,91
"2020-12-28",4199,24613,42,188
"2020-12-29",4238,24842,39,229
"2020-12-30",4278,25112,40,270
"2020-12-31",4324,25409,46,297
"2021-01-01",4356,25540,32,131
"2021-01-02",4399,25683,43,143
"2021-01-03",4443,25809,44,126
"2021-01-04",4494,26035,51,226
"2021-01-05",4535,26264,41,229
"2021-01-06",4582,26481,47,217
"2021-01-07",4616,26716,34,235
"2021-01-08",4655,26975,39,259
"2021-01-09",4688,27105,33,130
"2021-01-10",4726,27196,38,91
"2021-01-11",4753,27413,27,217
"2021-01-12",4792,27638,39,225
"2021-01-13",4822,27852,30,214
"2021-01-14",4855,28034,33,182
"2021-01-15",4894,28260,39,226
"2021-01-16",4940,28389,46,129
"2021-01-17",4961,28481,21,92
"2021-01-18",4989,28649,28,168
"2021-01-19",5032,28839,43,190
"2021-01-20",5062,29016,30,177
"2021-01-21",5101,29179,39,163
"2021-01-22",5133,29350,32,171
"2021-01-23",5162,29438,29,88
"2021-01-24",5192,29507,30,69
"2021-01-25",5215,29684,23,177
"2021-01-26",5248,29878,33,194
"2021-01-27",5277,30061,29,183
"2021-01-28",5304,30216,27,155
"2021-01-29",5324,30376,20,160
"2021-01-30",5348,30447,24,71
"2021-01-31",5382,30528,34,81
"2021-02-01",5409,30690,27,162
"2021-02-02",5433,30877,24,187
"2021-02-03",5461,31048,28,171
"2021-02-04",5491,31192,30,144
"2021-02-05",5523,31398,32,206
"2021-02-06",5550,31495,27,97
"2021-02-07",5574,31546,24,51
"2021-02-08",5605,31715,31,169
"2021-02-09",5627,31865,22,150
"2021-02-10",5651,32013,24,148
"2021-02-11",5680,32166,29,153
"2021-02-12",5707,32330,27,164
"2021-02-13",5730,32419,23,89
"2021-02-14",5759,32483,29,64
"2021-02-15",5782,32628,23,145
"2021-02-16",5808,32763,26,135
"2021-02-17",5834,32905,26,142
"2021-02-18",5863,33044,29,139
"2021-02-19",5891,33210,28,166
"2021-02-20",5914,33296,23,86
"2021-02-21",5941,33366,27,70
"2021-02-22",5966,33491,25,125
"2021-02-23",5988,33653,22,162
"2021-02-24",6009,33797,21,144
"2021-02-25",6044,33942,35,145
"2021-02-26",6071,34083,27,141
"2021-02-27",6096,34160,25,77
"2021-02-28",6116,34231,20,71
"2021-03-01",6142,34366,26,135
"2021-03-02",6161,34517,19,151
"2021-03-03",6185,34653,24,136
"2021-03-04",6205,34798,20,145
"2021-03-05",6214,34966,9,168
"2021-03-06",6227,35067,13,101
"2021-03-07",6250,35134,23,67
"2021-03-08",6265,35285,15,151
"2021-03-09",6285,35446,20,161
"2021-03-10",6305,35598,20,152
"2021-03-11",6325,35739,20,141
"2021-03-12",6345,35901,20,162
"2021-03-13",6362,35997,17,96
"2021-03-14",6371,36059,9,62
"2021-03-15",6391,36219,20,160
"2021-03-16",6409,36378,18,159
"2021-03-17",6426,36526,17,148
"2021-03-18",6444,36688,18,162
"2021-03-19",6466,36849,22,161
"2021-03-20",6489,36944,23,95
"2021-03-21",6510,37038,21,94
"2021-03-22",6534,37237,24,199
"2021-03-23",6551,37432,17,195
"2021-03-24",6566,37620,15,188
"2021-03-25",6592,37808,26,188
"2021-03-26",6603,38004,11,196
"2021-03-27",6622,38133,19,129
"2021-03-28",6646,38238,24,105
"2021-03-29",6665,38437,19,199
"2021-03-30",6692,38649,27,212
"2021-03-31",6719,38834,27,185
"2021-04-01",6749,39046,30,212
"2021-04-02",6773,39231,24,185
"2021-04-03",6800,39354,27,123
"2021-04-04",6822,39458,22,104
"2021-04-05",6846,39580,24,122
"2021-04-06",6863,39760,17,180
"2021-04-07",6883,39972,20,212
"2021-04-08",6906,40186,23,214
"2021-04-09",6924,40410,18,224
"2021-04-10",6942,40537,18,127
"2021-04-11",6960,40665,18,128
"2021-04-12",6985,40860,25,195
"2021-04-13",7006,41064,21,204
"2021-04-14",7027,41252,21,188
"2021-04-15",7037,41385,10,133
"2021-04-16",7059,41535,22,150
"2021-04-17",7062,41540,3,5
