"date","Overleden","Ontslagen","Overleden_pdag","Ontslagen_pdag"
"2020-05-16",1861,8553,6,21
"2020-05-17",1866,8565,5,12
"2020-05-18",1871,8606,5,41
"2020-05-19",1875,8654,4,48
"2020-05-20",1877,8706,2,52
"2020-05-21",1878,8724,1,18
"2020-05-22",1883,8779,5,55
"2020-05-23",1886,8809,3,30
"2020-05-24",1889,8826,3,17
"2020-05-25",1894,8859,5,33
"2020-05-26",1903,8905,9,46
"2020-05-27",1912,8943,9,38
"2020-05-28",1914,8971,2,28
"2020-05-29",1917,9008,3,37
"2020-05-30",1923,9027,6,19
"2020-05-31",1927,9037,4,10
"2020-06-01",1933,9049,6,12
"2020-06-02",1940,9071,7,22
"2020-06-03",1942,9106,2,35
"2020-06-04",1946,9138,4,32
"2020-06-05",1951,9175,5,37
"2020-06-06",1953,9188,2,13
"2020-06-07",1958,9200,5,12
"2020-06-08",1964,9231,6,31
"2020-06-09",1968,9253,4,22
"2020-06-10",1969,9269,1,16
"2020-06-11",1971,9280,2,11
"2020-06-12",1973,9304,2,24
"2020-06-13",1975,9311,2,7
"2020-06-14",1975,9318,0,7
"2020-06-15",1976,9330,1,12
"2020-06-16",1978,9346,2,16
"2020-06-17",1978,9360,0,14
"2020-06-18",1979,9374,1,14
"2020-06-19",1980,9397,1,23
"2020-06-20",1980,9407,0,10
"2020-06-21",1981,9415,1,8
"2020-06-22",1981,9428,0,13
"2020-06-23",1981,9446,0,18
"2020-06-24",1982,9452,1,6
"2020-06-25",1984,9462,2,10
"2020-06-26",1986,9481,2,19
"2020-06-27",1987,9487,1,6
"2020-06-28",1988,9490,1,3
"2020-06-29",1990,9510,2,20
"2020-06-30",1990,9523,0,13
"2020-07-01",1993,9531,3,8
"2020-07-02",1994,9537,1,6
"2020-07-03",1994,9549,0,12
"2020-07-04",1995,9553,1,4
"2020-07-05",1995,9556,0,3
"2020-07-06",1995,9559,0,3
"2020-07-07",1995,9567,0,8
"2020-07-08",1997,9572,2,5
"2020-07-09",1997,9575,0,3
"2020-07-10",1997,9587,0,12
"2020-07-11",2000,9589,3,2
"2020-07-12",2000,9591,0,2
"2020-07-13",2001,9598,1,7
"2020-07-14",2002,9609,1,11
"2020-07-15",2005,9618,3,9
"2020-07-16",2006,9626,1,8
"2020-07-17",2006,9635,0,9
"2020-07-18",2006,9640,0,5
"2020-07-19",2007,9644,1,4
"2020-07-20",2009,9652,2,8
"2020-07-21",2009,9667,0,15
"2020-07-22",2009,9675,0,8
"2020-07-23",2009,9685,0,10
"2020-07-24",2010,9696,1,11
"2020-07-25",2010,9698,0,2
"2020-07-26",2010,9700,0,2
"2020-07-27",2011,9708,1,8
"2020-07-28",2012,9718,1,10
"2020-07-29",2012,9729,0,11
"2020-07-30",2012,9738,0,9
"2020-07-31",2012,9745,0,7
"2020-08-01",2012,9749,0,4
"2020-08-02",2012,9756,0,7
"2020-08-03",2013,9768,1,12
"2020-08-04",2014,9782,1,14
"2020-08-05",2014,9794,0,12
"2020-08-06",2014,9802,0,8
"2020-08-07",2015,9814,1,12
"2020-08-08",2015,9822,0,8
"2020-08-09",2018,9828,3,6
"2020-08-10",2019,9837,1,9
"2020-08-11",2019,9849,0,12
"2020-08-12",2020,9869,1,20
"2020-08-13",2021,9883,1,14
"2020-08-14",2023,9902,2,19
"2020-08-15",2025,9911,2,9
"2020-08-16",2026,9918,1,7
"2020-08-17",2026,9937,0,19
"2020-08-18",2026,9951,0,14
"2020-08-19",2028,9963,2,12
"2020-08-20",2033,9987,5,24
"2020-08-21",2034,10017,1,30
"2020-08-22",2035,10028,1,11
"2020-08-23",2036,10037,1,9
"2020-08-24",2037,10051,1,14
"2020-08-25",2040,10073,3,22
"2020-08-26",2042,10091,2,18
"2020-08-27",2042,10101,0,10
"2020-08-28",2045,10119,3,18
"2020-08-29",2046,10128,1,9
"2020-08-30",2047,10132,1,4
"2020-08-31",2048,10145,1,13
"2020-09-01",2048,10163,0,18
"2020-09-02",2049,10181,1,18
"2020-09-03",2050,10193,1,12
"2020-09-04",2050,10212,0,19
"2020-09-05",2050,10220,0,8
"2020-09-06",2053,10229,3,9
"2020-09-07",2053,10241,0,12
"2020-09-08",2053,10264,0,23
"2020-09-09",2054,10286,1,22
"2020-09-10",2057,10305,3,19
"2020-09-11",2057,10322,0,17
"2020-09-12",2058,10336,1,14
"2020-09-13",2058,10353,0,17
"2020-09-14",2062,10379,4,26
"2020-09-15",2063,10410,1,31
"2020-09-16",2065,10449,2,39
"2020-09-17",2069,10483,4,34
"2020-09-18",2069,10523,0,40
"2020-09-19",2071,10548,2,25
"2020-09-20",2075,10572,4,24
"2020-09-21",2080,10606,5,34
"2020-09-22",2085,10650,5,44
"2020-09-23",2088,10703,3,53
"2020-09-24",2091,10758,3,55
"2020-09-25",2095,10829,4,71
"2020-09-26",2099,10869,4,40
"2020-09-27",2105,10913,6,44
"2020-09-28",2109,10971,4,58
"2020-09-29",2120,11047,11,76
"2020-09-30",2127,11122,7,75
"2020-10-01",2132,11207,5,85
"2020-10-02",2141,11306,9,99
"2020-10-03",2149,11357,8,51
"2020-10-04",2156,11409,7,52
"2020-10-05",2165,11504,9,95
"2020-10-06",2173,11614,8,110
"2020-10-07",2180,11730,7,116
"2020-10-08",2187,11839,7,109
"2020-10-09",2194,11985,7,146
"2020-10-10",2203,12073,9,88
"2020-10-11",2212,12143,9,70
"2020-10-12",2231,12257,19,114
"2020-10-13",2249,12431,18,174
"2020-10-14",2264,12583,15,152
"2020-10-15",2275,12721,11,138
"2020-10-16",2295,12903,20,182
"2020-10-17",2310,13018,15,115
"2020-10-18",2334,13107,24,89
"2020-10-19",2354,13252,20,145
"2020-10-20",2374,13446,20,194
"2020-10-21",2401,13605,27,159
"2020-10-22",2428,13783,27,178
"2020-10-23",2463,13997,35,214
"2020-10-24",2482,14131,19,134
"2020-10-25",2517,14239,35,108
"2020-10-26",2543,14451,26,212
"2020-10-27",2572,14684,29,233
"2020-10-28",2597,14925,25,241
"2020-10-29",2617,15139,20,214
"2020-10-30",2651,15346,34,207
"2020-10-31",2679,15489,28,143
"2020-11-01",2714,15599,35,110
"2020-11-02",2739,15830,25,231
"2020-11-03",2772,16050,33,220
"2020-11-04",2796,16302,24,252
"2020-11-05",2822,16548,26,246
"2020-11-06",2849,16768,27,220
"2020-11-07",2877,16868,28,100
"2020-11-08",2907,16955,30,87
"2020-11-09",2911,16963,4,8
